ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
16,Idaho,ID,16065,Madison County,16065950303,Census Tract 9503.03; Madison County; Idaho,1.958914365834,11690,1919,2993,409,2123,404,6553,1907,493,353,1245,409,34,55,479,301,194,92,1055,353,636,390,31,52,35,99,1410,2622,1878,467,0,20,188,176,94,106,2609,88,72.2,14.4,7.4,4.9,58.6,15.7,2.1,3.3,4.1,2.5,1.7,0.9,9.0,3.1,5.5,3.6,1.5,2.4,0.3,0.9,12.1,22.3,62.7,13.0,0.0,1.2,8.9,8.1,4.4,5.0,22.3,3.7,0.9912,0.8835,0.9934,0.1209,0.1407,3.1297,0.7209,0.0066,0.022,0.0352,0.1758,0.3582,0.5978,0.0044,0.3121,0.3121,0.3121,0.9978,0.0,0.9516,0.6967,0.9824,3.6285,0.9341,7.6681,0.4681,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,3,5,13092,694,261,202,258,847,408,47,72,14,32,23,51,277,257,0,20,32.7,12.2,1.7,2.2,7.2,3.4,0.4,0.6,0.1,0.3,0.2,0.4,2.4,2.2,0.0,0.3
16,Idaho,ID,16065,Madison County,16065950304,Census Tract 9503.04; Madison County; Idaho,1.5070669172739999,7300,966,2908,374,2658,388,2729,800,130,100,1359,583,0,18,646,616,270,124,1738,283,409,154,48,55,0,72,1804,1353,1347,553,20,24,734,542,29,37,0,18,37.4,9.8,2.9,2.3,51.1,20.6,0.0,1.3,8.8,8.2,3.7,1.7,23.8,3.7,5.6,2.3,1.8,2.1,0.0,1.1,24.7,18.2,46.3,18.1,0.7,0.9,27.6,20.0,1.1,1.4,0.0,0.2,0.9187,0.4659,0.9868,0.0,0.4769,2.8483,0.6132,0.0088,0.4791,0.0396,0.2242,0.0,0.7517,0.0132,0.7341,0.7341,0.7341,0.9868,0.2813,1.0,0.2505,0.0,2.5186,0.5538,6.8527,0.3582,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,5759,617,235,0,18,1046,429,459,300,0,18,0,18,251,192,48,80,23.2,9.2,0.0,0.5,14.3,5.9,6.3,4.1,0.0,0.5,0.0,0.5,3.4,2.7,0.7,1.1
16,Idaho,ID,16065,Madison County,16065950401,Census Tract 9504.01; Madison County; Idaho,1.69447812536,4761,1056,1101,166,792,161,985,408,191,158,222,105,0,13,346,312,274,64,1055,228,242,115,19,22,0,52,219,1495,182,76,0,13,37,36,27,27,532,37,23.3,7.7,6.7,5.8,28.0,12.0,0.0,2.4,7.3,5.9,5.8,1.7,22.2,4.0,5.1,2.4,2.4,2.7,0.0,1.2,4.6,31.4,16.5,6.4,0.0,3.3,4.7,4.4,3.4,3.5,11.2,2.6,0.6571,0.8505,0.7253,0.0,0.3648,2.5977,0.5077,0.0308,0.4044,0.0242,0.3011,0.0,0.7605,0.0154,0.0396,0.0396,0.0396,0.9099,0.0,0.7956,0.6,0.9604,3.2659,0.8264,6.6637,0.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2048,78,41,86,107,96,85,0,13,23,39,0,13,14,21,0,13,9.8,5.2,1.8,2.3,2.0,1.9,0.0,0.8,0.5,0.8,0.0,0.8,0.3,0.5,0.0,0.8
16,Idaho,ID,16065,Madison County,16065950402,Census Tract 9504.02; Madison County; Idaho,296.925979369344,2548,318,731,89,674,78,630,240,73,78,183,75,28,29,248,178,249,85,853,171,231,100,10,16,34,63,123,453,17,19,54,32,0,18,18,25,19,3,24.7,8.9,5.7,5.7,27.2,10.7,2.3,2.5,9.7,7.0,9.8,3.6,33.5,4.9,9.1,3.8,1.5,2.4,1.5,2.8,4.8,17.8,2.3,2.6,7.4,4.3,0.0,2.7,2.7,3.7,0.7,0.1,0.6901,0.7956,0.6879,0.1429,0.5407,2.8572,0.6198,0.1341,0.9319,0.1956,0.1758,0.6747,2.1121,0.3187,0.044,0.044,0.044,0.578,0.5978,0.0,0.5231,0.589,2.2879,0.4659,7.3012,0.4176,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4628,49,39,0,13,71,70,0,13,0,13,0,13,52,63,0,13,7.3,5.8,0.0,1.5,2.8,2.7,0.0,1.5,0.0,1.5,0.0,1.5,2.0,2.4,0.0,1.5
16,Idaho,ID,16065,Madison County,16065950501,Census Tract 9505.01; Madison County; Idaho,28.463338281276,2637,414,648,86,598,96,263,155,15,20,110,60,104,137,194,126,284,74,828,217,273,90,21,26,0,52,238,558,0,18,70,53,13,19,0,13,0,13,10.0,5.7,1.2,1.6,18.4,9.6,7.0,8.4,7.4,4.6,10.8,3.0,31.4,6.0,10.4,3.6,3.5,4.3,0.0,2.1,9.0,21.1,0.0,2.8,10.8,8.2,2.2,3.2,0.0,6.1,0.0,0.5,0.178,0.1604,0.2967,0.5275,0.3692,1.5318,0.1912,0.1912,0.8593,0.2857,0.433,0.0,1.7692,0.1758,0.1758,0.1758,0.1758,0.0,0.6923,0.5429,0.0,0.0,1.2352,0.156,4.712,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959,55,40,0,13,20,28,60,72,101,137,0,13,57,58,0,13,9.2,6.5,0.0,1.4,0.8,1.1,2.3,2.8,3.8,4.9,0.0,1.4,2.2,2.2,0.0,1.4
16,Idaho,ID,16065,Madison County,16065950502,Census Tract 9505.02; Madison County; Idaho,40.403691666648,3901,507,819,98,791,98,639,360,263,342,115,69,62,52,207,111,391,85,1242,297,211,90,22,29,18,58,377,747,0,18,107,50,21,23,0,13,0,13,16.5,9.0,15.3,17.7,14.5,8.5,3.7,3.1,5.3,2.9,10.0,2.4,31.8,6.2,5.4,2.2,2.8,3.6,0.5,1.6,9.7,19.1,0.0,2.2,13.1,6.2,2.7,2.9,0.0,4.6,0.0,0.3,0.4198,0.9934,0.156,0.2505,0.2198,2.0395,0.3319,0.1495,0.8769,0.0264,0.3363,0.4505,1.8396,0.1978,0.1956,0.1956,0.1956,0.0,0.7516,0.6066,0.0,0.0,1.3582,0.1868,5.4329,0.178,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997,20,23,0,13,351,201,0,13,4,8,0,13,22,39,0,13,2.5,2.9,0.0,1.0,9.0,5.3,0.0,1.0,0.1,0.2,0.0,1.0,0.6,1.0,0.0,1.0
16,Idaho,ID,16067,Minidoka County,16067970100,Census Tract 9701; Minidoka County; Idaho,122.06596969308,3165,407,1332,143,1123,164,447,163,23,29,114,59,396,169,461,207,562,120,964,177,379,132,47,39,135,98,1050,525,10,23,66,59,7,17,77,66,0,13,14.6,4.9,1.6,2.0,10.2,5.0,20.3,7.6,14.6,6.9,17.8,3.7,30.5,3.6,12.0,4.0,4.1,3.4,4.8,3.4,33.2,16.0,0.8,1.7,5.0,4.3,0.6,1.5,6.9,5.7,0.0,0.4,0.367,0.2132,0.0462,0.9385,0.8154,2.3803,0.4264,0.5934,0.8286,0.3824,0.4923,0.8967,3.1934,0.8681,0.8703,0.8703,0.8703,0.4242,0.5055,0.2549,0.8484,0.0,2.033,0.3714,8.477,0.5912,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3881,224,94,0,13,932,246,0,13,14,24,0,13,104,53,0,13,19.9,8.0,0.0,1.2,29.4,6.4,0.0,1.2,0.4,0.8,0.0,1.2,3.3,1.7,0.0,1.2
16,Idaho,ID,16067,Minidoka County,16067970200,Census Tract 9702; Minidoka County; Idaho,33.98616715811,6534,573,2510,242,2297,238,1114,508,89,76,505,189,697,272,762,358,849,194,2142,325,936,287,70,69,202,217,2463,808,15,30,353,144,58,58,56,68,0,18,17.0,7.6,2.8,2.4,22.0,7.9,17.5,6.8,11.7,5.7,13.0,2.5,32.8,3.9,14.3,3.9,3.1,3.0,3.3,3.5,37.7,11.9,0.6,1.2,14.1,5.4,2.5,2.5,2.4,2.9,0.0,0.3,0.4374,0.444,0.4681,0.9011,0.6703,2.9209,0.6571,0.3033,0.9077,0.5451,0.3736,0.8505,2.9802,0.7582,0.9165,0.9165,0.9165,0.3956,0.7868,0.5802,0.4791,0.0,2.2417,0.4462,9.0593,0.7121,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,4215,350,175,14,25,2273,525,0,18,87,77,0,18,89,63,0,18,15.2,6.7,0.2,0.4,34.8,7.2,0.0,0.6,1.3,1.2,0.0,0.6,1.4,1.0,0.0,0.6
16,Idaho,ID,16067,Minidoka County,16067970300,Census Tract 9703; Minidoka County; Idaho,563.525074057782,2770,389,1050,132,967,140,561,196,73,53,183,95,328,166,686,302,446,170,590,151,190,74,5,15,334,201,1116,500,0,18,161,71,45,37,5,6,19,4,20.3,6.5,5.1,3.5,18.9,9.4,17.5,8.2,24.8,9.3,16.1,5.7,21.3,4.5,6.9,2.7,0.5,1.5,12.6,7.4,40.3,17.1,0.0,1.7,15.3,6.4,4.7,3.8,0.5,0.7,0.7,0.1,0.556,0.7516,0.3297,0.9011,0.9868,3.5252,0.8505,0.5033,0.3604,0.0879,0.0813,0.9868,2.0197,0.2747,0.9319,0.9319,0.9319,0.0,0.8264,0.7956,0.1648,0.589,2.3758,0.5077,8.8526,0.6549,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2244,186,103,0,13,1045,367,0,13,0,13,0,13,71,76,0,13,19.2,10.3,0.0,1.3,37.7,10.6,0.0,1.3,0.0,1.3,0.0,1.3,2.6,2.7,0.0,1.3
16,Idaho,ID,16067,Minidoka County,16067970400,Census Tract 9704; Minidoka County; Idaho,7.736179827444,4977,474,1853,179,1660,196,1379,459,58,59,367,140,516,173,450,161,989,165,1369,286,658,141,112,99,316,154,2105,624,78,51,94,64,186,156,93,71,60,6,28.4,9.0,2.4,2.4,22.1,8.0,16.5,5.7,9.1,3.2,19.9,3.6,27.5,4.5,13.4,3.0,6.7,5.9,6.7,3.2,42.3,11.9,4.2,2.7,5.1,3.4,11.2,9.3,5.6,4.1,1.2,0.0,0.7846,0.3736,0.4791,0.8791,0.5011,3.0175,0.6989,0.6791,0.6945,0.4879,0.7407,0.9363,3.5385,0.9582,0.9495,0.9495,0.9495,0.6659,0.5099,0.9758,0.7912,0.7121,3.6549,0.9385,11.1604,0.9385,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,3,6315,188,92,0,13,1836,490,30,34,50,41,0,13,189,106,0,13,11.3,5.1,0.0,0.7,36.9,8.0,0.6,0.7,1.0,0.8,0.0,0.7,3.8,2.1,0.0,0.7
16,Idaho,ID,16067,Minidoka County,16067970500,Census Tract 9705; Minidoka County; Idaho,29.682428705238,4180,602,1585,184,1427,199,1401,480,104,67,332,136,575,194,848,316,566,152,1205,288,496,170,101,76,186,98,1750,723,161,97,161,66,59,44,98,69,11,2,33.6,10.4,5.4,3.7,23.3,9.0,22.9,6.4,20.3,7.2,13.5,3.3,28.8,3.9,11.9,3.7,7.1,5.2,5.0,2.5,41.9,16.2,10.2,6.0,10.2,4.3,4.2,3.0,6.9,4.8,0.3,0.0,0.8769,0.7758,0.5297,0.9582,0.9538,4.0944,0.9582,0.3407,0.7714,0.3714,0.7714,0.9033,3.1582,0.8484,0.9473,0.9473,0.9473,0.8088,0.6659,0.7429,0.8484,0.4637,3.5297,0.9055,11.7296,0.9692,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2362,211,109,7,16,1653,431,0,13,23,32,0,13,29,28,38,59,14.8,7.2,0.2,0.4,39.5,7.0,0.0,0.9,0.6,0.8,0.0,0.9,0.7,0.7,0.9,1.4
16,Idaho,ID,16069,Nez Perce County,16069940000,Census Tract 9400; Nez Perce County; Idaho,410.126235169918,4614,318,2000,159,1716,145,1223,190,119,38,316,62,263,55,652,119,1112,134,1042,108,900,148,92,35,30,49,2076,408,16,14,500,90,79,34,9,14,29,4,26.7,3.7,6.4,2.1,18.4,3.3,8.0,1.6,14.2,2.5,24.1,2.3,22.6,1.8,19.6,2.7,5.4,2.0,0.7,1.1,45.0,8.3,0.9,0.7,25.0,4.0,4.6,1.9,0.5,0.8,0.6,0.1,0.7363,0.8352,0.2967,0.5868,0.7934,3.2484,0.7538,0.8176,0.4198,0.8352,0.6286,0.5165,3.2177,0.8879,0.9648,0.9648,0.9648,0.4418,0.9582,0.7714,0.1648,0.567,2.9032,0.6879,10.3341,0.8703,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,3965,339,62,10,15,94,53,48,59,1679,168,27,27,199,74,19,18,19.8,2.9,0.2,0.3,2.0,1.1,1.0,1.3,36.4,3.6,0.6,0.6,4.3,1.6,0.4,0.4
16,Idaho,ID,16069,Nez Perce County,16069960200,Census Tract 9602; Nez Perce County; Idaho,58.528021093982,361,136,164,74,116,35,24,37,0,13,15,25,0,13,0,13,64,35,118,91,57,30,4,14,0,52,25,190,0,18,57,59,0,18,0,13,0,13,6.6,9.9,0.0,20.4,12.9,21.2,0.0,14.5,0.0,9.9,17.7,9.5,32.7,15.8,15.8,7.7,3.4,12.0,0.0,14.8,6.9,52.6,0.0,11.0,34.8,24.3,0.0,15.5,0.0,27.0,0.0,3.6,0.0725,0.0,0.1121,0.0,0.0,0.1846,0.0022,0.5912,0.9055,0.6505,0.4154,0.0,2.5626,0.5385,0.0945,0.0945,0.0945,0.0,0.9912,0.0,0.0,0.0,0.9912,0.1187,3.8329,0.0396,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,80,0,13,0,13,14,22,0,13,0,13,0,13,11,18,0,13,0.0,27.0,0.0,9.9,3.9,6.5,0.0,9.9,0.0,9.9,0.0,9.9,3.0,4.8,0.0,9.9
16,Idaho,ID,16069,Nez Perce County,16069960300,Census Tract 9603; Nez Perce County; Idaho,66.497741665962,4712,625,2093,177,1831,175,1060,441,41,51,443,156,308,147,639,270,627,98,1090,285,675,195,105,83,13,59,698,853,276,116,192,114,47,56,173,82,323,13,24.7,9.7,1.7,2.1,24.2,8.2,10.8,5.0,13.8,5.4,13.3,2.2,23.1,4.1,14.6,3.8,5.8,4.5,0.3,1.3,14.8,18.0,13.2,5.4,9.2,5.4,2.6,3.0,9.4,4.5,6.9,1.0,0.6901,0.244,0.567,0.7275,0.778,3.0066,0.6945,0.3209,0.4352,0.5604,0.6615,0.3582,2.3362,0.411,0.4374,0.4374,0.4374,0.8571,0.6505,0.5978,0.9099,0.9231,3.9384,0.9692,9.7186,0.8022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,10843,422,144,0,13,445,225,53,68,11,12,0,13,189,125,0,13,23.0,7.6,0.0,0.8,9.4,4.7,1.1,1.5,0.2,0.3,0.0,0.8,4.0,2.4,0.0,0.8
16,Idaho,ID,16069,Nez Perce County,16069960400,Census Tract 9604; Nez Perce County; Idaho,0.873199788956,3936,567,1682,276,1593,286,1590,542,24,25,673,282,302,153,644,303,570,167,631,180,838,464,123,82,58,79,463,783,28,24,0,13,0,18,83,74,425,13,45.5,13.6,1.3,1.3,42.2,16.0,12.0,6.1,16.4,6.4,14.5,4.1,16.0,4.1,21.4,10.3,7.7,5.0,1.5,2.1,11.8,19.8,1.7,1.4,0.0,2.2,0.0,1.1,5.2,4.7,10.8,1.6,0.9802,0.1714,0.956,0.7714,0.8571,3.7361,0.8989,0.4,0.1495,0.8901,0.8286,0.6747,2.9429,0.7451,0.2857,0.2857,0.2857,0.5297,0.0,0.0,0.7582,0.956,2.2439,0.4484,9.2086,0.7319,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5931,242,96,0,13,313,212,57,59,28,35,0,13,65,50,0,13,15.2,6.4,0.0,0.9,8.0,5.3,1.4,1.5,0.7,0.9,0.0,0.9,1.7,1.2,0.0,0.9
16,Idaho,ID,16069,Nez Perce County,16069960500,Census Tract 9605; Nez Perce County; Idaho,1.66356100771,4184,597,1779,167,1621,201,748,283,49,46,387,135,128,79,275,150,1054,205,833,208,437,158,140,93,0,52,368,809,194,102,10,17,9,23,40,35,327,18,19.1,6.6,2.4,2.1,23.9,7.8,4.5,2.7,7.1,3.4,25.2,3.7,19.9,3.6,11.3,3.3,8.7,5.6,0.0,1.3,8.8,19.3,11.0,5.6,0.6,1.0,0.6,1.4,2.5,2.1,7.8,1.2,0.5209,0.3736,0.5495,0.3209,0.3473,2.1122,0.356,0.8593,0.2923,0.3297,0.8857,0.0,2.367,0.4264,0.1648,0.1648,0.1648,0.8242,0.2703,0.2549,0.4901,0.9341,2.7736,0.6505,7.4176,0.4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6931,173,90,2,3,229,183,29,31,0,13,0,13,85,67,23,40,10.7,5.5,0.0,0.1,5.5,4.2,0.7,0.7,0.0,0.9,0.0,0.9,2.0,1.6,0.5,1.0
16,Idaho,ID,16069,Nez Perce County,16069960600,Census Tract 9606; Nez Perce County; Idaho,2.52527310386,5404,581,2413,246,2341,264,1231,384,50,54,789,261,303,175,506,176,1268,183,1054,177,1369,385,52,55,130,133,520,813,294,174,147,88,40,55,212,162,186,7,23.6,6.9,2.0,2.1,33.7,10.5,7.7,4.3,9.7,3.4,23.5,3.5,19.5,2.4,26.2,6.0,2.2,2.3,2.5,2.5,9.6,15.0,12.2,7.1,6.1,3.5,1.7,2.3,9.1,6.4,3.4,0.4,0.6659,0.3077,0.8593,0.5736,0.5407,2.9472,0.6659,0.8022,0.2769,0.9802,0.2769,0.7846,3.1208,0.833,0.1912,0.1912,0.1912,0.844,0.5407,0.4484,0.8967,0.8747,3.6045,0.9209,9.8637,0.8242,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6507,390,182,0,18,99,124,108,95,80,61,0,18,233,106,0,18,16.7,6.7,0.0,0.7,1.8,2.3,2.0,1.8,1.5,1.1,0.0,0.7,4.3,2.0,0.0,0.7
16,Idaho,ID,16069,Nez Perce County,16069960700,Census Tract 9607; Nez Perce County; Idaho,297.376869284944,5395,500,2713,224,2493,246,1178,336,162,114,747,255,254,111,411,165,1012,122,1267,242,1019,294,191,108,0,72,612,664,121,82,499,235,0,25,324,166,43,6,22.0,5.9,6.1,4.1,30.0,9.8,6.5,2.9,7.7,3.1,18.8,2.4,23.5,3.3,19.0,5.2,7.6,4.3,0.0,1.4,11.3,12.3,4.5,3.0,18.4,7.8,0.0,1.0,13.0,6.4,0.8,0.1,0.6198,0.8198,0.7978,0.4923,0.3824,3.1121,0.7187,0.6308,0.4615,0.8066,0.8242,0.0,2.7231,0.633,0.2615,0.2615,0.2615,0.6791,0.8791,0.0,0.9714,0.6154,3.145,0.778,9.2417,0.7341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3415,261,123,0,18,183,102,31,47,100,82,0,18,262,163,36,61,10.5,4.8,0.0,0.7,3.4,1.8,0.6,0.9,1.9,1.5,0.0,0.7,4.9,2.9,0.7,1.1
16,Idaho,ID,16069,Nez Perce County,16069960800,Census Tract 9608; Nez Perce County; Idaho,2.981513620976,3911,448,1618,176,1558,181,708,269,73,53,195,77,159,76,253,109,739,126,836,168,810,194,23,21,0,52,417,633,53,35,30,28,5,15,123,73,23,5,18.4,6.6,4.0,2.9,12.5,4.7,5.7,2.8,6.5,2.7,18.9,2.6,21.4,3.9,20.9,3.8,1.5,1.3,0.0,1.4,10.7,16.1,3.2,2.1,1.9,1.7,0.3,1.0,7.9,4.7,0.6,0.1,0.4791,0.6308,0.0989,0.4286,0.3011,1.9385,0.3033,0.6374,0.3648,0.8791,0.1758,0.0,2.0571,0.2923,0.2352,0.2352,0.2352,0.6154,0.3648,0.222,0.8835,0.567,2.6527,0.6022,6.8835,0.3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674,195,65,6,17,100,52,15,21,36,48,0,13,260,142,0,13,12.5,3.8,0.2,0.4,2.6,1.3,0.4,0.5,0.9,1.2,0.0,1.0,6.6,3.6,0.0,1.0
16,Idaho,ID,16069,Nez Perce County,16069960900,Census Tract 9609; Nez Perce County; Idaho,1.132256856366,3394,446,1574,186,1553,187,564,138,47,49,379,110,106,55,158,81,830,211,680,166,627,188,97,70,0,52,378,612,151,66,264,87,58,59,151,79,99,5,17.1,3.5,2.7,3.0,24.4,6.4,4.5,2.4,4.8,2.6,24.5,5.3,20.0,4.2,19.1,6.5,6.2,4.4,0.0,1.6,11.1,18.0,9.6,4.0,16.8,5.3,3.7,3.8,9.7,5.1,2.9,0.4,0.4418,0.4198,0.5736,0.3209,0.1912,1.9473,0.3077,0.833,0.3011,0.8154,0.7011,0.0,2.6506,0.6,0.2505,0.2505,0.2505,0.789,0.8527,0.7165,0.9187,0.8462,4.1231,0.9846,8.9715,0.6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2941,254,96,19,44,230,175,0,13,37,31,0,13,92,78,0,13,16.4,6.7,0.6,1.3,6.8,5.0,0.0,1.1,1.1,0.9,0.0,1.1,2.7,2.2,0.0,1.1
16,Idaho,ID,16069,Nez Perce County,16069961000,Census Tract 9610; Nez Perce County; Idaho,6.615412980496,6289,751,2346,241,2302,236,935,553,100,82,464,195,249,153,649,504,1292,193,1461,367,608,213,44,59,0,72,295,1059,0,25,78,62,72,106,61,57,14,3,14.9,8.6,3.0,2.5,20.2,8.2,5.3,3.1,10.3,7.5,20.5,3.2,23.2,3.6,9.7,3.2,1.9,2.6,0.0,1.2,4.7,16.8,0.0,1.1,3.3,2.7,3.1,4.6,2.6,2.5,0.2,0.0,0.3824,0.4813,0.378,0.389,0.589,2.2197,0.3802,0.7077,0.444,0.233,0.2374,0.0,1.6221,0.1275,0.0418,0.0418,0.0418,0.0,0.4352,0.6593,0.5011,0.4022,1.9978,0.3604,5.8814,0.2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,158,76,0,18,197,131,16,25,44,62,0,18,38,64,0,18,6.9,3.3,0.0,0.6,3.1,2.1,0.3,0.4,0.7,1.0,0.0,0.6,0.6,1.0,0.0,0.6
16,Idaho,ID,16071,Oneida County,16071960100,Census Tract 9601; Oneida County; Idaho,1198.950666805194,4572,0,2032,13,1841,78,875,258,14,16,351,108,193,92,319,126,905,2,1266,33,688,119,47,28,25,57,345,87,3,13,56,45,82,42,29,28,43,3,19.3,5.7,0.7,0.8,19.1,5.8,6.6,3.2,7.1,2.8,19.8,0.1,27.7,0.7,15.2,2.6,2.6,1.5,0.6,1.3,7.5,1.9,0.1,0.6,2.8,2.2,4.4,2.3,1.6,1.5,0.9,0.1,0.5275,0.0989,0.3341,0.5055,0.3473,1.8133,0.2835,0.6747,0.7033,0.6154,0.3165,0.4813,2.7912,0.6703,0.1165,0.1165,0.1165,0.3385,0.4066,0.756,0.3516,0.6418,2.4945,0.5495,7.2155,0.4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,230,64,0,13,204,0,0,13,31,35,0,13,79,69,31,41,12.5,3.4,0.0,0.8,4.5,0.0,0.0,0.8,0.7,0.8,0.0,0.8,1.7,1.5,0.7,0.9
16,Idaho,ID,16073,Owyhee County,16073950101,Census Tract 9501.01; Owyhee County; Idaho,45.3128148894,4449,288,1566,118,1514,116,1276,265,60,50,280,93,583,130,752,220,648,131,1197,132,837,180,164,75,193,102,1602,436,29,27,297,111,112,61,44,32,52,9,29.1,5.7,2.7,2.3,18.5,6.0,21.3,4.5,17.1,4.9,14.6,2.8,26.9,2.5,19.0,3.9,10.8,4.9,4.6,2.4,36.0,9.5,1.9,1.7,19.0,6.6,7.4,4.0,2.9,2.0,1.2,0.2,0.7978,0.4198,0.3077,0.9451,0.8835,3.3539,0.8,0.411,0.6593,0.8066,0.9363,0.8901,3.7033,0.989,0.8945,0.8945,0.8945,0.5451,0.8923,0.9143,0.5538,0.7121,3.6176,0.9275,11.5693,0.9648,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,4303,141,63,0,13,1481,205,15,20,13,17,0,13,93,42,0,13,9.3,3.9,0.0,0.8,33.3,4.8,0.3,0.4,0.3,0.4,0.0,0.8,2.1,0.9,0.0,0.8
