ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
38,North Dakota,ND,38017,Cass County,38017000904,Census Tract 9.04; Cass County; North Dakota,0.988420347796,4132,504,2040,230,1980,230,439,171,73,69,508,212,97,77,358,225,792,254,754,208,349,112,67,39,28,50,494,721,725,215,8,13,77,70,52,45,0,10,10.6,3.9,2.8,2.6,25.7,10.3,3.5,2.7,8.7,5.2,19.2,5.6,18.2,4.2,8.4,3.0,3.4,1.9,0.7,1.3,12.0,17.4,35.5,9.7,0.4,0.6,3.9,3.5,2.6,2.3,0.0,0.2,0.2159,0.5859,0.7577,0.185,0.7225,2.467,0.489,0.6035,0.1806,0.1938,0.4053,0.7269,2.1101,0.3568,0.489,0.489,0.489,0.8414,0.2335,0.8458,0.3833,0.0,2.304,0.4449,7.3701,0.4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410,96,59,177,177,194,156,40,44,0,10,0,10,83,63,0,10,4.8,2.8,4.3,4.3,4.7,3.6,1.0,1.1,0.0,0.6,0.0,0.6,2.0,1.6,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017001003,Census Tract 10.03; Cass County; North Dakota,0.614577086296,3525,390,2036,199,1778,214,932,352,88,79,462,178,72,74,115,72,746,269,880,192,606,210,142,101,20,51,866,583,1019,250,0,10,61,53,90,66,12,2,26.4,9.5,4.9,4.2,26.0,9.5,2.9,3.0,3.3,2.0,21.2,6.3,25.0,5.2,17.2,5.7,8.0,5.6,0.6,1.6,24.6,16.3,50.1,11.3,0.0,1.2,3.4,3.0,5.1,3.8,0.3,0.0,0.8282,0.8546,0.7665,0.1454,0.1762,2.7709,0.6211,0.6828,0.6476,0.8722,0.8238,0.7048,3.7312,0.9912,0.8458,0.8458,0.8458,0.9075,0.0,0.815,0.6344,0.2687,2.6256,0.5903,9.9735,0.8414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2294,252,113,106,113,129,101,110,156,318,143,0,10,203,193,0,10,14.2,6.2,3.0,3.3,3.7,2.9,3.1,4.4,9.0,3.8,0.0,0.7,5.8,5.6,0.0,0.7
38,North Dakota,ND,38017,Cass County,38017001004,Census Tract 10.04; Cass County; North Dakota,1.266694870052,4390,577,2384,250,2118,233,1144,543,88,57,515,199,130,100,227,122,708,160,892,388,519,174,134,137,74,101,1113,689,1297,306,0,10,36,56,90,67,205,11,27.0,12.3,3.2,2.0,24.3,9.0,4.3,3.2,5.4,3.0,16.1,3.6,20.3,7.0,12.4,4.2,6.4,6.4,1.8,2.4,25.4,15.3,54.4,11.5,0.0,1.0,1.7,2.6,4.2,3.2,4.7,0.7,0.8414,0.6608,0.7269,0.2555,0.4317,2.9163,0.6784,0.4361,0.2775,0.6035,0.7181,0.8987,2.9339,0.7665,0.859,0.859,0.859,0.9339,0.0,0.63,0.5639,0.8238,2.9516,0.7401,9.6608,0.7885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3687,188,141,646,510,283,154,61,59,5,10,0,10,118,97,0,10,8.9,6.3,14.7,10.3,6.4,3.6,1.4,1.4,0.1,0.2,0.0,0.6,2.7,2.2,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017010106,Census Tract 101.06; Cass County; North Dakota,1.294493441848,6046,812,2835,331,2681,356,3022,810,326,220,1216,345,401,211,472,190,303,130,1771,480,691,218,513,254,403,294,3547,968,2628,373,0,15,240,168,401,231,0,15,50.2,11.6,8.9,6.0,45.4,11.4,12.9,6.7,7.8,3.2,5.0,2.2,29.3,6.0,11.4,3.8,19.1,9.1,7.6,5.4,58.7,13.9,92.7,7.5,0.0,0.9,9.0,6.2,15.0,7.8,0.0,0.2,0.9736,0.9604,0.978,0.9075,0.6608,4.4803,0.9868,0.0529,0.8634,0.489,0.9868,1.0,3.3921,0.9471,0.9559,0.9559,0.9559,1.0,0.0,0.9427,0.9648,0.0,2.9075,0.696,11.7358,0.978,1,1,1,1,0,4,0,0,0,1,1,2,1,1,1,0,1,1,0,3,10,12764,120,122,1825,821,95,89,1177,561,145,115,0,15,305,172,0,15,4.5,4.4,30.2,11.4,1.6,1.4,19.5,8.9,2.4,1.9,0.0,0.4,5.0,2.8,0.0,0.4
38,North Dakota,ND,38017,Cass County,38017010107,Census Tract 101.07; Cass County; North Dakota,4.136102617022,2968,495,1833,221,1612,221,501,145,88,60,563,186,63,42,258,147,563,153,555,203,600,180,36,43,85,91,1128,667,1169,229,511,162,60,34,130,63,87,7,16.9,4.0,5.0,3.5,34.9,10.5,2.7,2.0,8.7,5.2,19.0,6.0,18.7,5.7,20.2,5.3,2.2,2.7,3.0,3.2,38.0,21.6,63.8,9.8,27.9,8.3,3.7,2.0,8.1,3.9,2.9,0.5,0.5242,0.8634,0.9207,0.1322,0.7225,3.163,0.7621,0.5903,0.2203,0.9648,0.2511,0.9515,2.978,0.793,0.9339,0.9339,0.9339,0.9604,0.9648,0.837,0.793,0.6608,4.216,1.0,11.2909,0.9515,0,0,1,0,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,2,6,13028,212,101,440,328,325,216,279,221,50,41,0,10,34,34,0,10,13.2,6.0,14.8,10.2,11.0,7.1,9.4,7.4,1.7,1.4,0.0,0.8,1.1,1.2,0.0,0.8
38,North Dakota,ND,38017,Cass County,38017010109,Census Tract 101.09; Cass County; North Dakota,0.993889482626,3920,493,1674,210,1674,210,587,334,26,32,293,133,157,97,286,165,462,119,962,201,368,126,184,157,0,40,585,677,75,70,380,133,58,61,54,51,24,2,15.0,8.3,1.1,1.3,17.5,7.6,5.7,3.5,7.3,4.0,11.8,3.3,24.5,3.4,9.4,3.1,11.0,9.3,0.0,1.1,14.9,17.2,4.5,4.1,22.7,7.7,3.5,3.6,3.2,3.0,0.6,0.1,0.4317,0.2203,0.4978,0.4141,0.63,2.1939,0.37,0.2247,0.6035,0.2907,0.9383,0.0,2.0572,0.3304,0.6256,0.6256,0.6256,0.4273,0.9295,0.8238,0.4361,0.3392,2.9559,0.7445,7.8326,0.5374,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,5705,141,83,257,298,133,165,92,114,2,6,0,10,101,90,0,10,8.4,4.9,6.6,7.4,3.4,4.2,2.3,2.9,0.1,0.1,0.0,0.6,2.6,2.3,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017010110,Census Tract 101.10; Cass County; North Dakota,0.503253841044,2569,780,1081,177,1020,145,123,121,57,88,115,74,18,21,170,149,390,132,678,520,243,115,101,107,0,40,291,1113,293,157,0,10,6,14,28,28,0,10,4.8,4.5,3.8,5.9,11.3,7.1,1.1,1.3,6.6,6.0,15.2,6.8,26.4,14.1,9.5,5.3,9.9,10.4,0.0,1.6,11.3,43.2,27.1,13.8,0.0,2.3,0.6,1.4,2.7,2.8,0.0,0.4,0.0485,0.7225,0.1586,0.0396,0.5595,1.5287,0.1762,0.3789,0.7225,0.304,0.9075,0.0,2.3129,0.4405,0.4626,0.4626,0.4626,0.7709,0.0,0.3612,0.3965,0.0,1.5286,0.1586,5.8328,0.163,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2174,14,16,0,10,79,74,10,17,99,89,0,10,103,81,0,10,1.4,1.6,0.0,1.0,3.1,3.0,0.4,0.7,3.9,3.7,0.0,1.0,4.0,3.5,0.0,1.0
38,North Dakota,ND,38017,Cass County,38017010111,Census Tract 101.11; Cass County; North Dakota,0.503698630548,3211,615,1738,129,1631,156,678,375,94,78,441,170,297,181,439,279,283,115,729,391,359,160,177,152,89,106,1005,715,1308,236,0,10,38,49,110,105,0,10,21.2,11.0,4.4,3.7,27.0,10.1,16.0,9.1,13.7,7.9,8.8,3.7,22.7,8.5,11.2,4.6,10.8,9.3,3.0,3.5,31.3,21.4,75.3,12.4,0.0,1.4,2.3,3.0,6.7,6.4,0.0,0.3,0.6784,0.8062,0.8018,0.9736,0.9031,4.1631,0.9604,0.1278,0.4846,0.4537,0.9295,0.9515,2.9471,0.7709,0.9207,0.9207,0.9207,0.9824,0.0,0.7225,0.7225,0.0,2.4274,0.5154,10.4583,0.9075,0,0,0,1,1,2,0,0,0,1,1,2,1,1,1,0,0,0,0,1,6,3670,218,146,600,504,15,18,193,158,0,10,0,10,9,15,188,307,13.4,8.7,18.7,14.1,0.5,0.6,6.0,5.0,0.0,0.8,0.0,0.8,0.3,0.5,5.9,9.0
38,North Dakota,ND,38017,Cass County,38017010201,Census Tract 102.01; Cass County; North Dakota,3.287212196088,4973,695,2195,347,2100,326,688,443,8,14,515,265,53,32,159,138,643,192,905,199,431,197,33,46,0,40,528,989,280,161,0,10,19,31,103,112,34,4,13.8,8.7,0.2,0.4,24.5,12.0,1.7,1.0,3.2,2.8,12.9,3.9,18.2,3.5,8.7,3.5,1.6,2.2,0.0,0.8,10.6,19.8,12.7,7.1,0.0,1.1,0.9,1.5,4.9,5.3,0.7,0.1,0.37,0.0573,0.7357,0.0793,0.1586,1.4009,0.1366,0.2687,0.1806,0.2159,0.1586,0.0,0.8238,0.0088,0.4317,0.4317,0.4317,0.63,0.0,0.4626,0.6211,0.3656,2.0793,0.3172,4.7357,0.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,24,33,274,234,60,69,21,53,0,10,0,10,173,161,0,10,1.1,1.5,5.5,4.5,1.2,1.4,0.4,1.1,0.0,0.5,0.0,0.5,3.5,3.3,0.0,0.5
38,North Dakota,ND,38017,Cass County,38017010205,Census Tract 102.05; Cass County; North Dakota,1.101542442266,3854,592,1630,204,1586,214,379,176,24,28,387,148,167,104,150,110,916,264,737,205,559,183,13,22,12,43,185,844,149,66,0,10,0,14,117,60,16,7,10.0,4.4,1.1,1.3,24.4,8.7,6.0,3.6,3.9,2.7,23.8,6.8,19.1,3.9,14.6,4.9,0.8,1.4,0.3,1.1,4.8,21.9,9.1,3.9,0.0,1.5,0.0,0.9,7.4,3.9,0.4,0.2,0.185,0.2203,0.7313,0.4493,0.2599,1.8458,0.2687,0.7885,0.2247,0.7489,0.0925,0.533,2.3876,0.4846,0.1101,0.1101,0.1101,0.5419,0.0,0.0,0.7577,0.2863,1.5859,0.1762,5.9294,0.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959,292,113,77,126,0,10,23,35,46,49,0,10,39,48,0,10,18.4,6.7,2.0,3.3,0.0,0.6,0.6,0.9,1.2,1.3,0.0,0.6,1.0,1.2,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017010206,Census Tract 102.06; Cass County; North Dakota,1.4521724793219999,5915,820,2714,346,2507,324,1334,586,56,46,613,206,253,112,221,112,840,180,1384,462,714,211,195,121,52,78,978,1057,442,150,174,103,125,113,111,65,12,2,22.8,9.5,1.7,1.4,24.5,7.6,6.0,2.6,3.8,2.0,14.2,3.3,23.4,5.9,12.3,3.7,7.7,4.7,0.9,1.4,16.5,17.7,16.3,5.1,6.4,3.8,5.0,4.5,4.4,2.5,0.2,0.0,0.7401,0.3612,0.7357,0.4493,0.2335,2.5198,0.5198,0.304,0.5507,0.5991,0.815,0.7709,3.0397,0.8194,0.674,0.674,0.674,0.6828,0.5859,0.8855,0.5991,0.2379,2.9912,0.7533,9.2247,0.7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7663,257,120,450,599,150,126,88,97,13,21,0,15,277,213,0,15,10.3,4.8,7.6,9.6,2.5,2.0,1.5,1.7,0.2,0.4,0.0,0.4,4.7,3.6,0.0,0.4
38,North Dakota,ND,38017,Cass County,38017010303,Census Tract 103.03; Cass County; North Dakota,1.925671369736,7229,1009,3321,470,3085,465,1502,605,196,147,773,319,247,109,48,42,824,367,1444,304,874,422,217,127,18,64,1680,1376,1656,377,0,15,81,55,117,78,15,4,20.8,7.9,4.4,3.1,25.1,9.6,5.8,2.7,0.7,0.6,11.4,4.8,20.0,3.5,12.1,5.1,7.0,4.0,0.3,0.9,23.2,18.8,49.8,8.9,0.0,0.7,2.6,1.7,3.8,2.7,0.2,0.0,0.6564,0.8062,0.7533,0.4273,0.0132,2.6564,0.5903,0.2159,0.2599,0.5639,0.7665,0.533,2.3392,0.4493,0.8194,0.8194,0.8194,0.8987,0.0,0.7753,0.5066,0.2379,2.4185,0.511,8.2335,0.6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146,226,126,665,257,309,200,296,333,88,107,0,15,322,253,0,15,7.3,4.1,9.2,3.4,4.3,2.9,4.1,4.4,1.2,1.5,0.0,0.3,4.5,3.5,0.0,0.3
38,North Dakota,ND,38017,Cass County,38017010306,Census Tract 103.06; Cass County; North Dakota,0.999003017514,3902,463,1893,237,1776,248,805,412,122,75,568,249,67,48,168,87,901,264,974,287,278,96,61,51,18,50,1100,621,1000,241,0,10,85,67,173,91,93,9,21.1,10.5,6.4,3.7,32.0,13.3,2.5,1.8,4.4,2.2,23.1,5.7,25.0,5.5,7.3,2.6,3.4,2.8,0.5,1.4,28.2,15.6,52.9,10.9,0.0,1.3,4.8,3.7,9.7,5.2,2.4,0.4,0.6696,0.9119,0.8899,0.1233,0.3172,2.9119,0.674,0.7665,0.6476,0.1145,0.4053,0.652,2.5859,0.5859,0.8811,0.8811,0.8811,0.9251,0.0,0.8767,0.8634,0.5991,3.2643,0.8943,9.6432,0.7841,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3286,343,239,714,431,104,76,166,172,35,35,0,10,72,61,9,13,19.3,11.5,18.3,10.0,2.7,1.9,4.3,4.1,0.9,0.9,0.0,0.6,1.8,1.6,0.2,0.3
38,North Dakota,ND,38017,Cass County,38017010307,Census Tract 103.07; Cass County; North Dakota,1.258858157758,2084,279,801,102,801,102,73,52,47,47,86,50,0,10,17,13,449,174,428,73,150,48,31,23,10,39,223,367,4,11,0,10,0,14,4,6,0,10,3.5,2.5,4.0,4.1,10.7,6.1,0.0,1.6,0.8,0.6,21.5,7.1,20.5,3.6,7.2,2.3,3.8,2.8,0.5,1.9,10.7,17.6,0.5,1.4,0.0,3.1,0.0,1.7,0.5,0.8,0.0,0.5,0.022,0.7533,0.1145,0.0,0.0176,0.9074,0.0529,0.7004,0.2952,0.1057,0.4493,0.652,2.2026,0.4053,0.4405,0.4405,0.4405,0.1982,0.0,0.0,0.0661,0.0,0.2643,0.0044,3.8148,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,4,6,55,64,56,71,47,38,0,10,0,10,65,82,0,10,0.5,0.8,2.6,3.1,2.7,3.4,2.3,1.8,0.0,1.2,0.0,1.2,3.1,3.7,0.0,1.2
38,North Dakota,ND,38017,Cass County,38017010308,Census Tract 103.08; Cass County; North Dakota,1.003709600894,4505,462,2017,178,1878,198,254,176,86,85,308,171,209,148,289,172,557,120,885,175,404,136,89,80,76,75,917,610,527,171,0,10,44,56,80,94,23,19,5.7,3.9,2.9,2.8,16.4,8.9,6.4,4.4,6.5,3.7,12.4,3.0,19.6,3.2,9.0,3.1,4.7,4.2,1.8,1.7,20.4,13.4,26.1,8.2,0.0,1.2,2.3,3.0,4.3,4.9,0.5,0.4,0.0573,0.5991,0.4185,0.5066,0.5419,2.1234,0.3524,0.2467,0.2511,0.2555,0.5595,0.8987,2.2115,0.4097,0.7665,0.7665,0.7665,0.7665,0.0,0.7225,0.5859,0.3128,2.3877,0.5022,7.4891,0.4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,84,76,592,172,100,80,56,77,37,48,0,10,132,143,0,10,4.5,4.1,13.1,3.7,2.2,1.8,1.2,1.7,0.8,1.0,0.0,0.6,2.9,3.1,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017040100,Census Tract 401; Cass County; North Dakota,574.196485845564,1957,217,904,81,779,81,196,67,12,9,61,21,51,20,96,35,363,52,471,119,239,46,21,11,0,40,51,308,0,14,64,25,2,10,6,4,14,3,10.0,3.2,1.1,0.8,7.8,2.6,3.6,1.4,4.9,1.8,18.5,2.5,24.1,4.4,12.2,2.2,2.7,1.4,0.0,2.2,2.6,15.7,0.0,1.5,7.1,2.8,0.3,1.3,0.8,0.5,0.7,0.1,0.185,0.2203,0.022,0.1894,0.3877,1.0044,0.0749,0.5507,0.5771,0.5727,0.326,0.0,2.0265,0.2996,0.022,0.022,0.022,0.0,0.63,0.2731,0.1233,0.3656,1.392,0.1101,4.4449,0.0617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,90,33,8,8,20,18,0,10,3,5,0,10,20,24,0,10,11.6,3.8,0.4,0.4,1.0,1.0,0.0,1.3,0.2,0.3,0.0,1.3,1.0,1.2,0.0,1.3
38,North Dakota,ND,38017,Cass County,38017040200,Census Tract 402; Cass County; North Dakota,427.336211354422,2404,243,1037,105,887,104,193,58,23,12,79,23,60,23,76,38,369,61,636,99,239,50,9,6,4,39,156,336,10,11,53,32,3,10,9,6,28,3,8.1,2.3,1.8,0.9,8.9,2.4,3.8,1.5,3.2,1.6,15.3,2.3,26.5,2.6,10.1,1.7,1.0,0.7,0.2,1.7,6.5,14.0,1.0,1.1,5.1,3.1,0.3,1.1,1.0,0.7,1.2,0.0,0.1278,0.3833,0.0573,0.2159,0.1586,0.9429,0.0705,0.3921,0.7357,0.3612,0.1013,0.4537,2.044,0.3172,0.185,0.185,0.185,0.2511,0.4934,0.2731,0.1718,0.4317,1.6211,0.185,4.793,0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,71,28,4,6,28,31,61,89,5,7,0,10,53,42,5,7,8.0,3.1,0.2,0.2,1.2,1.3,2.5,3.6,0.2,0.3,0.0,1.0,2.2,1.8,0.2,0.3
38,North Dakota,ND,38017,Cass County,38017040300,Census Tract 403; Cass County; North Dakota,282.445112275866,3447,364,1585,256,1499,263,242,96,23,20,224,70,99,44,343,251,443,112,943,174,343,105,21,19,0,40,151,509,207,187,42,33,7,9,35,35,0,10,7.0,2.7,1.2,1.0,14.9,3.9,4.4,1.9,10.0,7.0,12.9,3.3,27.4,3.9,10.0,2.8,1.4,1.2,0.0,1.3,4.4,14.8,13.1,11.6,2.6,2.1,0.5,0.6,2.3,2.4,0.0,0.3,0.1013,0.2555,0.348,0.2775,0.793,1.7753,0.2423,0.2687,0.793,0.3524,0.1366,0.0,1.5507,0.1101,0.0881,0.0881,0.0881,0.6344,0.3568,0.3392,0.3348,0.0,1.6652,0.207,5.0793,0.1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,278,213,3,5,88,86,0,10,22,28,0,10,38,27,0,10,18.5,12.4,0.1,0.1,2.6,2.5,0.0,0.7,0.6,0.8,0.0,0.7,1.1,0.8,0.0,0.7
38,North Dakota,ND,38017,Cass County,38017040501,Census Tract 405.01; Cass County; North Dakota,1.5062333230559999,6816,822,3422,298,3132,305,868,481,147,230,941,325,154,120,399,370,845,414,1391,465,820,294,182,139,0,60,379,1135,1797,373,0,15,22,39,110,79,46,15,12.8,6.9,3.3,5.0,30.0,10.0,3.2,2.6,5.9,5.3,12.4,6.3,20.4,5.4,12.2,4.7,5.8,4.4,0.0,0.9,5.6,16.6,52.5,9.9,0.0,0.7,0.7,1.2,3.5,2.5,0.7,0.2,0.3172,0.674,0.8546,0.163,0.489,2.4978,0.5066,0.2467,0.2907,0.5727,0.6828,0.0,1.7929,0.1762,0.1498,0.1498,0.1498,0.9163,0.0,0.3921,0.4802,0.3656,2.1542,0.3744,6.5947,0.2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6502,727,310,53,77,194,168,88,103,0,15,0,15,9,15,35,57,23.2,9.3,0.8,1.1,2.8,2.4,1.3,1.5,0.0,0.4,0.0,0.4,0.1,0.2,0.5,0.8
38,North Dakota,ND,38017,Cass County,38017040502,Census Tract 405.02; Cass County; North Dakota,2.702886587594,7572,864,3298,353,2992,331,742,406,0,15,806,320,16,26,136,197,278,65,2354,444,440,179,50,50,0,60,786,1281,1208,300,0,15,0,21,131,120,0,15,9.8,5.3,0.0,0.5,26.9,10.3,0.4,0.6,1.8,2.6,3.7,1.0,31.1,3.7,5.8,2.4,1.6,1.7,0.0,0.9,10.4,16.9,36.6,8.2,0.0,0.8,0.0,0.7,4.4,4.0,0.0,0.2,0.1762,0.0,0.7974,0.022,0.0485,1.0441,0.0793,0.0441,0.8855,0.0485,0.1586,0.0,1.1367,0.0264,0.4229,0.4229,0.4229,0.8502,0.0,0.0,0.5991,0.0,1.4493,0.1189,4.053,0.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156,122,95,24,44,102,111,162,148,108,97,0,15,327,210,63,83,4.1,3.1,0.3,0.6,1.3,1.4,2.1,2.0,1.4,1.3,0.0,0.3,4.3,2.9,0.8,1.1
38,North Dakota,ND,38017,Cass County,38017040503,Census Tract 405.03; Cass County; North Dakota,11.418556609676,3464,21,1294,143,1240,141,214,135,12,17,154,106,34,24,159,109,220,69,1175,124,296,102,91,72,0,40,366,175,7,14,116,103,9,17,6,9,0,10,6.2,3.9,0.6,0.9,12.4,8.4,1.6,1.2,4.6,3.2,6.4,2.0,33.9,3.5,8.5,2.9,7.3,5.7,0.0,1.3,10.6,5.1,0.5,1.1,9.0,7.5,0.7,1.4,0.5,0.7,0.0,0.3,0.0705,0.1145,0.2026,0.0749,0.348,0.8105,0.0352,0.0793,0.9339,0.2026,0.7974,0.0,2.0132,0.2731,0.4317,0.4317,0.4317,0.1982,0.7004,0.3921,0.0661,0.0,1.3568,0.0881,4.6122,0.0705,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1853,34,21,78,86,153,130,0,10,8,16,0,10,108,108,19,20,2.7,1.7,2.3,2.5,4.4,3.7,0.0,0.7,0.2,0.5,0.0,0.7,3.1,3.1,0.5,0.6
38,North Dakota,ND,38017,Cass County,38017040504,Census Tract 405.04; Cass County; North Dakota,2.0535900511519998,5333,886,2604,265,2475,312,768,637,114,101,284,158,143,129,16,27,871,236,1092,328,619,214,16,38,82,133,1087,1248,1046,303,0,15,137,136,206,145,4,2,14.4,11.7,3.9,3.5,11.5,6.2,4.0,3.5,0.3,0.5,16.3,4.5,20.5,4.0,11.8,4.3,0.6,1.5,1.6,2.6,20.4,23.2,40.2,10.9,0.0,1.0,5.5,5.5,8.3,5.9,0.1,0.0,0.3965,0.7313,0.1718,0.2423,0.0,1.5419,0.1806,0.4581,0.2952,0.5154,0.0749,0.8899,2.2335,0.4141,0.7665,0.7665,0.7665,0.8678,0.0,0.9075,0.8062,0.2026,2.7841,0.6476,7.326,0.4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6765,343,255,884,607,0,15,189,212,0,15,0,15,14,44,0,15,13.9,9.9,16.6,10.8,0.0,0.5,3.5,4.1,0.0,0.5,0.0,0.5,0.3,0.8,0.0,0.5
38,North Dakota,ND,38017,Cass County,38017040505,Census Tract 405.05; Cass County; North Dakota,1.999075537568,5437,876,2182,298,2143,270,204,182,7,12,427,213,22,30,104,176,1135,384,1282,358,564,432,102,100,0,60,194,1231,408,192,0,15,0,21,73,58,3,2,3.8,3.3,0.2,0.4,19.9,9.6,0.6,0.8,1.9,3.2,20.9,7.1,23.6,4.5,10.4,7.8,4.7,4.6,0.0,1.2,3.6,22.6,18.7,8.4,0.0,1.1,0.0,1.0,3.4,2.7,0.1,0.0,0.0264,0.0573,0.6123,0.0264,0.0529,0.7753,0.0308,0.6652,0.5683,0.3744,0.5595,0.0,2.1674,0.3877,0.0485,0.0485,0.0485,0.7004,0.0,0.0,0.4626,0.2026,1.3656,0.0925,4.3568,0.0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769,68,48,5,29,19,30,19,29,0,15,0,15,151,144,0,15,3.2,2.3,0.1,0.5,0.3,0.6,0.3,0.5,0.0,0.5,0.0,0.5,2.8,2.7,0.0,0.5
38,North Dakota,ND,38017,Cass County,38017040506,Census Tract 405.06; Cass County; North Dakota,1.178657822522,3661,455,1659,346,1659,346,10,21,0,10,219,204,0,10,101,110,78,115,908,92,101,122,0,14,34,76,328,700,198,170,0,10,68,96,0,10,0,10,0.3,0.6,0.0,0.9,13.2,12.0,0.0,1.0,2.8,3.0,2.1,3.2,24.8,3.2,2.8,3.3,0.0,0.8,1.0,2.2,9.0,19.1,11.9,9.9,0.0,1.5,4.1,5.7,0.0,1.5,0.0,0.3,0.0,0.0,0.2467,0.0,0.1189,0.3656,0.0132,0.022,0.6344,0.0044,0.0,0.7885,1.4493,0.0749,0.3568,0.3568,0.3568,0.6035,0.0,0.8634,0.0,0.0,1.4669,0.1278,3.6386,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137,43,70,311,413,17,30,0,10,0,10,0,10,0,10,0,10,2.6,4.2,8.5,11.2,0.5,0.8,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.7
