ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
33,New Hampshire,NH,33011,Hillsborough County,33011000104,Census Tract 1.04; Hillsborough County; New Hampshire,0.9575001413299999,3218,739,1332,159,1257,148,478,455,131,137,323,139,7,12,361,255,428,66,782,386,239,99,30,28,14,51,267,974,284,87,0,12,12,22,14,20,7,3,14.9,13.8,7.3,6.2,25.7,10.6,0.3,0.6,11.2,6.7,13.3,3.5,24.3,8.2,7.4,3.0,2.4,2.2,0.5,1.7,8.3,30.2,21.3,6.0,0.0,2.4,1.0,1.7,1.1,1.6,0.2,0.1,0.6532,0.9075,0.5607,0.0173,0.9277,3.0664,0.6936,0.159,0.9075,0.0838,0.3179,0.7023,2.1705,0.3584,0.5116,0.5116,0.5116,0.8382,0.0,0.5376,0.185,0.422,1.9828,0.3439,7.7313,0.5,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2061,61,43,78,118,125,132,27,26,0,12,0,12,28,31,9,15,4.9,3.4,2.4,3.7,3.9,3.6,0.8,0.9,0.0,1.0,0.0,1.0,0.9,1.0,0.3,0.5
33,New Hampshire,NH,33011,Hillsborough County,33011000202,Census Tract 2.02; Hillsborough County; New Hampshire,1.09665902417,2324,419,930,86,883,98,612,187,50,38,335,91,376,215,80,56,494,137,555,169,398,118,159,73,149,123,641,559,16,26,0,12,4,13,101,51,0,12,26.4,6.5,4.3,3.1,37.9,9.4,22.1,9.7,3.4,2.4,21.3,4.7,23.9,4.4,17.1,5.6,18.0,8.0,6.6,5.3,27.6,23.5,1.7,2.8,0.0,3.4,0.5,1.5,11.4,5.8,0.0,0.5,0.9191,0.685,0.8815,0.9827,0.2601,3.7284,0.8671,0.6243,0.8902,0.8035,0.9971,0.9566,4.2717,1.0,0.922,0.922,0.922,0.3642,0.0,0.4046,0.922,0.0,1.6908,0.237,10.6129,0.9162,1,0,0,1,0,2,0,0,0,1,1,2,1,1,0,0,0,1,0,1,6,2240,89,45,320,189,255,102,26,26,0,12,0,12,28,45,12,19,10.1,5.2,13.8,7.3,11.0,4.7,1.1,1.1,0.0,1.4,0.0,1.4,1.2,1.9,0.5,0.9
33,New Hampshire,NH,33011,Hillsborough County,33011000203,Census Tract 2.03; Hillsborough County; New Hampshire,0.7468950139,3393,427,1988,164,1921,168,344,128,64,59,882,192,118,73,343,195,685,137,291,156,528,139,75,72,103,115,573,574,1654,201,0,12,0,16,137,59,2,6,10.1,3.6,2.8,2.7,45.9,9.2,4.3,2.5,10.1,5.1,20.2,4.2,8.6,4.4,15.6,4.2,3.9,3.7,3.2,3.5,16.9,16.8,83.2,7.4,0.0,1.6,0.0,0.8,7.1,3.1,0.1,0.2,0.4335,0.4595,0.974,0.3988,0.8931,3.1589,0.7225,0.5607,0.0173,0.7081,0.5462,0.9277,2.76,0.7139,0.8208,0.8208,0.8208,0.9971,0.0,0.0,0.7775,0.3439,2.1185,0.3988,8.8582,0.7023,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,2775,233,100,64,48,159,169,145,154,15,18,0,12,183,99,7,12,12.1,5.2,1.9,1.4,4.7,4.8,4.3,4.5,0.4,0.6,0.0,1.0,5.4,2.8,0.2,0.3
33,New Hampshire,NH,33011,Hillsborough County,33011000204,Census Tract 2.04; Hillsborough County; New Hampshire,3.523890019374,5693,521,2914,343,2801,342,564,253,90,80,1085,307,180,109,525,298,1045,251,694,206,596,220,59,87,188,149,1377,711,1824,337,0,17,156,159,182,159,224,112,10.5,4.6,2.4,2.1,38.7,9.9,4.1,2.5,9.7,5.0,18.4,4.3,12.2,3.4,11.0,4.0,2.1,3.1,3.5,2.7,24.2,12.3,62.6,8.9,0.0,1.1,5.5,5.6,6.5,5.3,3.9,1.9,0.4595,0.3699,0.9017,0.3786,0.8757,2.9854,0.659,0.4509,0.0983,0.3468,0.2688,0.9335,2.0983,0.3035,0.8931,0.8931,0.8931,0.9884,0.0,0.9653,0.7457,0.8382,3.5376,0.9335,9.5144,0.8064,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,4,2470,180,120,356,234,69,63,748,374,0,17,0,17,116,89,88,140,6.4,4.3,6.3,4.1,1.2,1.1,13.1,6.2,0.0,0.6,0.0,0.6,2.0,1.6,1.5,2.4
33,New Hampshire,NH,33011,Hillsborough County,33011000300,Census Tract 3; Hillsborough County; New Hampshire,0.19895256907,2879,403,1331,156,1249,168,852,351,78,56,608,191,354,240,292,137,454,241,559,144,569,270,37,50,67,78,1125,537,244,134,0,12,41,46,175,91,16,4,29.6,11.5,5.0,3.5,48.7,13.8,17.9,10.3,10.1,4.5,15.8,7.2,19.4,4.5,19.8,8.2,3.0,4.0,2.5,2.8,39.1,17.8,18.3,9.8,0.0,2.4,3.3,3.7,14.0,7.3,0.6,0.1,0.9393,0.7543,0.9855,0.9682,0.8931,4.5404,0.9798,0.3006,0.6098,0.9162,0.4133,0.9017,3.1416,0.8844,0.9798,0.9798,0.9798,0.8121,0.0,0.8786,0.948,0.5694,3.2081,0.841,11.8699,0.974,1,0,1,1,0,3,0,0,1,0,1,2,1,1,0,0,0,1,0,1,7,1431,173,90,430,313,221,150,149,155,0,12,0,12,325,214,0,12,13.9,7.0,14.9,10.6,7.7,5.0,5.2,5.4,0.0,1.1,0.0,1.1,11.3,7.1,0.0,1.1
33,New Hampshire,NH,33011,Hillsborough County,33011000600,Census Tract 6; Hillsborough County; New Hampshire,0.19215910438,2304,504,1316,327,1148,342,400,161,43,56,511,157,241,142,316,257,270,50,322,166,517,338,42,32,221,119,575,690,527,332,0,12,12,21,187,92,127,8,18.1,6.0,3.0,4.0,44.5,3.4,13.4,7.9,14.3,10.3,11.7,3.5,14.0,6.6,23.4,13.1,3.7,2.6,10.4,5.1,25.0,29.4,40.1,23.2,0.0,2.4,1.0,1.8,16.3,8.5,5.5,1.3,0.7717,0.4971,0.9653,0.9162,0.9798,4.1301,0.9451,0.0838,0.1676,0.9624,0.5289,0.9769,2.7196,0.6792,0.9046,0.9046,0.9046,0.9566,0.0,0.5376,0.9711,0.8786,3.3439,0.896,11.0982,0.9364,0,0,1,1,1,3,0,0,1,0,1,2,1,1,1,0,0,1,0,2,8,2211,417,323,111,162,313,150,0,12,0,12,0,12,151,93,0,12,36.3,19.5,4.8,6.7,13.6,6.4,0.0,1.4,0.0,1.4,0.0,1.4,6.6,4.3,0.0,1.4
33,New Hampshire,NH,33011,Hillsborough County,33011000700,Census Tract 7; Hillsborough County; New Hampshire,0.483934841372,3177,473,1450,280,1419,280,121,73,0,12,222,97,64,42,108,65,454,120,530,159,269,111,81,69,0,48,219,681,0,16,3,6,0,16,46,35,22,5,3.8,2.2,0.0,1.6,15.6,6.1,2.6,1.8,3.4,2.1,14.3,3.5,16.7,4.4,8.5,3.2,5.7,4.7,0.0,1.6,6.9,21.4,0.0,1.1,0.2,0.4,0.0,1.1,3.2,2.6,0.7,0.1,0.0925,0.0,0.1474,0.2081,0.2601,0.7081,0.026,0.2052,0.3584,0.1503,0.737,0.0,1.4509,0.0751,0.4017,0.4017,0.4017,0.0,0.2919,0.0,0.5087,0.5954,1.396,0.1503,3.9567,0.0347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,182,248,6,12,102,67,17,21,0,12,0,12,85,91,9,14,12.8,15.3,0.2,0.4,3.2,2.2,0.5,0.7,0.0,1.0,0.0,1.0,2.7,2.9,0.3,0.4
33,New Hampshire,NH,33011,Hillsborough County,33011000800,Census Tract 8; Hillsborough County; New Hampshire,0.205324796478,2457,448,1107,167,887,145,437,150,25,40,305,86,161,58,121,61,636,95,313,155,364,187,65,48,32,57,501,568,52,30,0,12,19,30,71,35,309,17,20.3,5.6,2.0,3.0,34.4,7.9,9.1,3.4,5.6,2.8,25.9,4.7,12.7,4.7,16.9,7.9,7.3,5.3,1.4,2.5,20.4,22.8,4.7,2.6,0.0,2.9,2.1,3.4,8.0,4.1,12.6,2.4,0.8353,0.2775,0.841,0.7919,0.5145,3.2602,0.7601,0.8208,0.1156,0.7919,0.8353,0.8555,3.4191,0.9509,0.8642,0.8642,0.8642,0.5289,0.0,0.7341,0.8179,0.9595,3.0404,0.7803,10.5839,0.9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1366,50,30,5,10,195,166,261,217,2,4,0,12,38,33,0,12,5.6,3.2,0.2,0.4,7.9,6.2,10.6,7.9,0.1,0.2,0.0,1.3,1.5,1.4,0.0,1.3
33,New Hampshire,NH,33011,Hillsborough County,33011000901,Census Tract 9.01; Hillsborough County; New Hampshire,1.07666859312,3759,466,1537,157,1444,156,319,179,52,42,260,117,165,79,183,110,439,77,829,157,333,114,96,68,20,50,864,680,177,98,44,50,31,44,67,51,38,11,8.6,4.7,2.2,1.8,18.0,7.9,6.2,3.1,4.9,2.9,11.7,2.0,22.1,4.0,8.9,2.8,6.7,4.7,0.6,1.4,23.0,17.9,11.6,6.3,2.9,3.3,2.1,3.0,4.6,3.5,1.0,0.3,0.3642,0.3237,0.2457,0.5983,0.4277,1.9596,0.3266,0.0838,0.7861,0.1821,0.8035,0.737,2.5925,0.6243,0.8844,0.8844,0.8844,0.7139,0.5116,0.7341,0.6503,0.6243,3.2342,0.8555,8.6707,0.6734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,108,68,190,178,379,241,9,14,0,12,0,12,286,155,0,12,7.5,4.8,5.1,4.6,10.1,6.3,0.2,0.4,0.0,0.9,0.0,0.9,7.6,4.2,0.0,0.9
33,New Hampshire,NH,33011,Hillsborough County,33011000902,Census Tract 9.02; Hillsborough County; New Hampshire,1.830142398998,5122,782,2387,302,2272,291,765,369,106,105,548,256,168,120,247,197,643,143,952,354,579,329,176,123,100,106,1378,1058,1071,226,0,17,62,67,12,22,1,2,15.0,6.9,3.2,2.9,24.1,10.8,4.4,3.2,4.8,3.8,12.6,3.3,18.6,4.7,11.3,5.5,7.8,5.3,2.1,2.2,26.9,20.2,44.8,7.6,0.0,1.4,2.7,2.9,0.5,1.0,0.0,0.0,0.6618,0.526,0.4913,0.4075,0.4075,2.4941,0.5058,0.1243,0.5116,0.3757,0.8613,0.8873,2.7602,0.7168,0.9133,0.9133,0.9133,0.9711,0.0,0.815,0.0954,0.0,1.8815,0.3121,8.0491,0.5578,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1688,15,17,511,453,412,258,176,184,0,17,0,17,279,213,0,17,0.7,0.8,10.0,8.2,8.0,5.2,3.4,3.6,0.0,0.6,0.0,0.6,5.4,4.1,0.0,0.6
33,New Hampshire,NH,33011,Hillsborough County,33011001000,Census Tract 10; Hillsborough County; New Hampshire,4.849856565752,6314,747,2648,363,2575,371,458,178,130,121,486,207,182,81,110,118,1108,268,1059,232,588,172,107,107,0,68,679,1070,489,189,49,48,13,27,16,25,255,37,7.5,2.8,3.3,2.9,18.9,7.6,3.7,1.7,1.8,1.9,17.5,3.5,16.8,3.3,9.6,2.6,4.2,4.1,0.0,1.1,10.8,16.9,18.5,6.7,1.9,1.9,0.5,1.0,0.6,1.0,4.0,0.3,0.2977,0.5405,0.2775,0.3324,0.0867,1.5348,0.2225,0.3902,0.3699,0.2225,0.578,0.0,1.5606,0.1098,0.6243,0.6243,0.6243,0.815,0.4451,0.4046,0.1098,0.8468,2.6213,0.6243,6.341,0.2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8966,129,77,4,5,33,37,235,223,0,17,0,17,388,262,19,31,5.0,3.1,0.1,0.1,0.5,0.6,3.7,3.6,0.0,0.5,0.0,0.5,6.1,4.0,0.3,0.5
33,New Hampshire,NH,33011,Hillsborough County,33011001100,Census Tract 11; Hillsborough County; New Hampshire,1.91680144849,5826,1039,2055,256,1984,248,317,151,394,527,356,157,332,180,122,78,983,112,630,149,703,213,0,24,166,154,920,1478,87,110,0,17,54,69,6,10,198,21,5.6,2.4,10.8,12.4,17.9,7.6,7.8,4.4,2.2,1.4,16.9,3.6,10.8,3.2,12.4,4.4,0.0,1.2,2.9,2.7,15.8,25.2,4.2,5.3,0.0,1.6,2.7,3.5,0.3,0.5,3.4,0.7,0.211,0.9827,0.2399,0.7197,0.1272,2.2805,0.4133,0.3555,0.0549,0.4682,0.0,0.9046,1.7832,0.1936,0.8035,0.8035,0.8035,0.5116,0.0,0.815,0.0751,0.8006,2.2023,0.4249,7.0695,0.3902,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4364,139,95,36,57,71,97,453,346,1,5,0,17,359,247,0,17,7.0,4.8,0.6,1.0,1.2,1.7,7.8,6.0,0.0,0.1,0.0,0.6,6.2,4.3,0.0,0.6
33,New Hampshire,NH,33011,Hillsborough County,33011001200,Census Tract 12; Hillsborough County; New Hampshire,0.317709436128,1975,316,825,102,792,108,221,109,33,27,224,75,150,71,86,57,482,109,359,170,164,67,24,22,16,52,602,392,57,26,0,12,15,18,26,20,150,8,12.1,5.6,3.0,2.4,28.3,8.6,9.9,4.4,4.7,3.1,24.4,6.3,18.2,6.6,9.0,3.9,3.0,2.7,0.9,2.8,30.5,19.2,6.9,3.0,0.0,3.9,1.9,2.3,3.3,2.5,7.6,1.3,0.5434,0.4971,0.6994,0.8439,0.3902,2.974,0.6503,0.7688,0.474,0.1879,0.4133,0.8064,2.6504,0.6532,0.9393,0.9393,0.9393,0.6069,0.0,0.7023,0.526,0.9249,2.7601,0.6734,9.3238,0.7832,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1767,80,35,37,39,445,287,49,34,0,12,37,68,34,29,0,12,10.1,4.5,1.9,2.1,22.5,12.6,2.5,1.7,0.0,1.6,1.9,3.3,1.7,1.5,0.0,1.6
33,New Hampshire,NH,33011,Hillsborough County,33011001300,Census Tract 13; Hillsborough County; New Hampshire,0.19470544707,3262,465,1653,231,1610,221,1419,344,84,68,674,154,158,77,302,118,234,75,615,212,555,264,128,56,249,159,1087,619,217,85,0,12,61,52,78,50,9,6,43.6,8.5,4.0,3.2,41.9,7.6,7.1,3.4,9.3,3.5,7.2,2.3,18.9,5.2,17.0,7.2,7.9,3.3,8.2,5.1,33.3,18.4,13.1,4.8,0.0,1.9,3.8,3.2,4.8,3.2,0.3,0.2,0.9884,0.659,0.9335,0.6647,0.8526,4.0982,0.9422,0.0231,0.552,0.7948,0.8699,0.9653,3.2051,0.9075,0.9509,0.9509,0.9509,0.7341,0.0,0.9133,0.6734,0.4798,2.8006,0.685,11.0548,0.9335,1,0,1,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,0,1,5,2961,301,110,64,77,569,377,15,26,0,12,0,12,386,152,53,66,18.7,6.7,2.0,2.4,17.4,10.6,0.5,0.8,0.0,1.0,0.0,1.0,11.8,4.6,1.6,2.0
33,New Hampshire,NH,33011,Hillsborough County,33011001400,Census Tract 14; Hillsborough County; New Hampshire,0.188634765324,2431,592,1038,140,958,143,847,267,61,57,442,156,530,206,485,250,376,176,699,354,447,142,156,98,428,223,1574,635,445,120,0,12,75,79,371,107,142,16,35.7,6.9,6.4,5.6,46.1,14.8,36.4,12.4,20.3,8.3,15.5,7.6,28.8,9.0,18.8,6.6,16.3,9.9,19.4,9.1,64.7,20.8,42.9,10.0,0.0,3.1,7.9,8.2,38.7,13.3,5.8,1.6,0.9798,0.8728,0.9769,0.9971,0.9942,4.8208,1.0,0.2775,0.9971,0.8642,0.9913,0.9971,4.1272,0.9971,0.9971,0.9971,0.9971,0.9653,0.0,0.9942,0.9971,0.8844,3.841,0.974,13.7861,1.0,1,0,1,1,1,4,0,1,0,1,1,3,1,1,1,0,1,1,0,3,11,2326,220,92,123,125,1302,645,41,55,4,8,0,12,98,115,6,11,23.0,10.4,5.1,5.0,53.6,15.5,1.7,2.3,0.2,0.3,0.0,1.3,4.0,5.0,0.2,0.5
33,New Hampshire,NH,33011,Hillsborough County,33011001500,Census Tract 15; Hillsborough County; New Hampshire,0.148349654848,3692,557,1213,155,1148,145,1801,556,37,35,698,182,807,267,1110,441,446,204,1039,193,485,177,164,62,929,323,2476,599,118,51,0,12,128,63,157,77,79,8,48.8,13.1,2.2,2.1,60.8,13.9,41.5,8.4,30.1,8.7,12.1,4.9,28.1,5.2,13.1,4.7,14.3,5.1,27.1,8.4,67.1,12.7,9.8,4.0,0.0,2.6,11.1,5.3,13.7,6.9,2.1,0.4,0.9942,0.3237,1.0,1.0,0.9971,4.315,0.9624,0.104,0.9913,0.5549,0.9798,1.0,3.63,0.9798,1.0,1.0,1.0,0.6821,0.0,1.0,0.9451,0.7486,3.3758,0.9046,12.3208,0.9884,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,1,1,0,2,10,1553,230,80,478,335,1720,589,146,144,0,12,0,12,132,101,0,12,20.0,7.3,12.9,8.7,46.6,11.1,4.0,4.0,0.0,0.9,0.0,0.9,3.6,2.8,0.0,0.9
33,New Hampshire,NH,33011,Hillsborough County,33011001600,Census Tract 16; Hillsborough County; New Hampshire,0.267916950004,4602,735,2265,340,2058,349,1633,551,164,97,1182,404,714,287,628,341,304,144,1046,339,670,334,190,142,333,187,2322,907,56,53,0,12,38,50,140,117,0,12,35.7,10.7,5.8,3.3,57.4,17.0,23.2,7.9,13.6,7.2,6.6,3.1,22.7,5.3,14.6,6.7,9.2,6.7,7.8,4.2,50.5,18.0,2.5,2.3,0.0,1.4,1.8,2.4,6.8,5.6,0.0,0.3,0.9798,0.8382,0.9971,0.9855,0.9653,4.7659,0.9942,0.0116,0.8295,0.6532,0.9162,0.9595,3.37,0.9393,0.9913,0.9913,0.9913,0.4162,0.0,0.6792,0.7601,0.0,1.8555,0.3006,10.9827,0.9306,1,0,1,1,1,4,0,0,0,1,1,2,1,1,0,0,0,0,0,0,7,2473,236,129,122,95,1386,550,661,357,0,12,0,12,153,109,0,12,11.5,6.3,2.7,2.1,30.1,9.8,14.4,7.6,0.0,0.7,0.0,0.7,3.3,2.5,0.0,0.7
33,New Hampshire,NH,33011,Hillsborough County,33011001700,Census Tract 17; Hillsborough County; New Hampshire,0.263484885146,2199,352,1048,97,971,112,501,167,140,107,389,135,502,178,269,142,235,82,358,131,458,143,48,34,270,165,783,497,327,103,0,12,35,29,148,88,10,13,22.9,6.7,10.5,8.7,40.1,13.1,30.9,9.4,12.3,6.5,10.7,4.4,16.3,4.5,20.9,6.7,5.0,3.5,13.0,7.7,35.6,21.9,31.2,9.4,0.0,3.1,3.7,3.0,15.2,8.9,0.5,0.6,0.8902,0.9798,0.9104,0.9942,0.9451,4.7197,0.9884,0.0549,0.3208,0.9335,0.6705,0.9913,2.971,0.8324,0.9653,0.9653,0.9653,0.9191,0.0,0.8988,0.9624,0.5491,3.3294,0.8931,11.9854,0.9798,0,1,1,1,1,4,0,0,1,0,1,2,1,1,1,0,0,1,0,2,9,4424,202,113,38,52,413,205,208,217,0,12,0,12,124,90,0,12,20.8,10.3,1.7,2.3,18.8,9.6,9.5,9.4,0.0,1.5,0.0,1.5,5.6,4.0,0.0,1.5
33,New Hampshire,NH,33011,Hillsborough County,33011001800,Census Tract 18; Hillsborough County; New Hampshire,0.581034861148,6199,794,2607,264,2477,297,1083,453,42,40,681,249,458,201,890,557,749,154,1250,308,1003,434,196,132,171,160,2072,1101,178,91,0,17,31,36,128,89,9,3,17.5,7.0,1.2,1.1,27.5,9.5,10.2,4.3,14.4,8.2,12.1,2.4,20.2,4.4,16.2,6.1,7.9,5.2,2.9,2.7,33.4,17.2,6.8,3.4,0.0,1.2,1.2,1.4,5.2,3.5,0.1,0.0,0.7514,0.1474,0.6503,0.8584,0.9827,3.3902,0.7861,0.104,0.6792,0.763,0.8699,0.9046,3.3207,0.922,0.9538,0.9538,0.9538,0.6012,0.0,0.5838,0.6965,0.3439,2.2254,0.4306,9.8901,0.8439,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,2590,209,126,165,247,855,452,644,454,0,17,0,17,408,241,0,17,8.4,4.9,2.7,4.0,13.8,6.9,10.4,7.1,0.0,0.5,0.0,0.5,6.6,3.9,0.0,0.5
33,New Hampshire,NH,33011,Hillsborough County,33011001900,Census Tract 19; Hillsborough County; New Hampshire,0.594615226794,3359,702,1351,244,1243,252,952,380,65,59,414,146,432,143,517,218,155,81,570,130,319,108,0,16,386,183,1228,1020,485,149,0,12,84,69,69,44,284,12,30.8,10.1,3.1,2.9,33.3,9.6,18.0,7.2,16.7,6.5,4.6,2.4,17.0,4.2,10.3,4.0,0.0,1.3,12.1,5.1,36.6,29.4,35.9,8.9,0.0,2.4,6.7,5.4,5.6,3.7,8.5,1.8,0.948,0.5145,0.8208,0.9711,0.9884,4.2428,0.9538,0.0058,0.3873,0.2746,0.0,0.9884,1.6561,0.1474,0.9682,0.9682,0.9682,0.9393,0.0,0.9827,0.7081,0.9364,3.5665,0.948,10.4336,0.9017,1,0,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1,3,8,6315,107,67,39,62,912,362,208,201,9,12,0,12,60,48,0,12,8.6,5.8,1.2,1.8,27.2,11.5,6.2,6.1,0.3,0.4,0.0,1.0,1.8,1.5,0.0,1.0
33,New Hampshire,NH,33011,Hillsborough County,33011002000,Census Tract 20; Hillsborough County; New Hampshire,0.178375649082,2405,416,1024,126,888,132,1222,425,37,32,497,143,260,100,319,188,168,58,620,205,353,106,61,40,264,128,893,579,179,66,6,8,76,58,129,53,0,12,50.8,15.3,3.1,2.8,56.0,13.8,16.9,6.1,13.3,7.3,7.0,2.7,25.8,5.1,14.7,4.8,6.9,4.4,12.0,5.4,37.1,23.2,17.4,6.1,0.6,0.8,8.5,6.4,14.5,5.7,0.0,0.5,0.9971,0.5145,0.9942,0.9624,0.9624,4.4306,0.9711,0.0145,0.9653,0.6618,0.8179,0.9855,3.445,0.9624,0.974,0.974,0.974,0.8006,0.3208,0.9971,0.9595,0.0,3.078,0.7948,11.9276,0.9769,1,0,1,1,1,4,0,1,0,0,1,2,1,1,0,0,1,1,0,2,9,1249,162,68,251,237,434,235,65,94,3,6,0,12,89,54,51,66,18.2,7.3,10.4,9.1,18.0,9.7,2.7,3.8,0.1,0.2,0.0,1.3,3.7,2.2,2.1,2.8
33,New Hampshire,NH,33011,Hillsborough County,33011002100,Census Tract 21; Hillsborough County; New Hampshire,0.586554189238,5440,590,2357,264,2278,260,1576,493,186,129,1027,257,498,169,459,232,316,109,1247,287,649,192,238,145,222,153,2006,759,303,100,0,17,16,31,308,135,11,5,29.1,8.5,5.5,3.7,45.1,10.0,13.3,4.7,8.4,4.1,5.8,2.0,22.9,4.1,11.9,3.5,10.4,6.3,4.3,2.9,36.9,13.4,12.9,4.0,0.0,1.4,0.7,1.4,13.5,5.9,0.2,0.1,0.9306,0.8179,0.9711,0.9075,0.7861,4.4132,0.9682,0.0087,0.8468,0.422,0.948,0.948,3.1735,0.8988,0.9711,0.9711,0.9711,0.7254,0.0,0.4595,0.9422,0.422,2.5491,0.5867,11.1069,0.9393,1,0,1,1,0,3,0,0,0,1,1,2,1,1,0,0,0,1,0,1,7,10183,181,95,563,354,807,268,104,141,3,5,0,17,417,207,112,167,7.9,4.3,10.3,6.3,14.8,4.6,1.9,2.6,0.1,0.1,0.0,0.6,7.7,3.5,2.1,3.1
33,New Hampshire,NH,33011,Hillsborough County,33011002200,Census Tract 22; Hillsborough County; New Hampshire,0.74478689698,3182,467,1537,196,1462,211,352,139,62,43,639,239,213,124,228,125,719,224,603,240,500,213,75,38,18,53,545,604,261,92,16,23,0,16,100,85,0,12,11.1,4.1,3.3,2.2,43.7,15.1,9.1,4.9,7.2,3.9,22.6,7.0,19.0,5.5,15.7,5.8,5.1,2.5,0.6,1.8,17.1,18.8,17.0,5.6,1.0,1.6,0.0,1.1,6.8,5.6,0.0,0.4,0.4913,0.5405,0.9595,0.7919,0.6647,3.4479,0.7977,0.7023,0.5665,0.7225,0.6821,0.737,3.4104,0.9451,0.8237,0.8237,0.8237,0.7948,0.3671,0.0,0.7601,0.0,1.922,0.3237,9.604,0.8179,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1052,201,177,55,52,379,210,14,19,0,12,0,12,97,68,0,12,13.7,10.9,1.7,1.7,11.9,5.9,0.4,0.6,0.0,1.0,0.0,1.0,3.0,2.1,0.0,1.0
