ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
10,Delaware,DE,10005,Sussex County,10005051016,Census Tract 510.16; Sussex County; Delaware,1.457429644154,2170,489,1739,270,1071,273,189,240,132,200,206,218,14,23,70,113,725,277,243,107,157,77,0,18,0,52,121,681,194,153,11,15,0,18,11,17,0,13,8.7,10.9,11.3,15.5,19.2,19.8,0.8,1.3,3.2,5.1,33.4,11.5,11.2,4.4,7.2,3.3,0.0,1.7,0.0,2.5,5.6,31.4,11.2,8.6,0.6,0.9,0.0,1.7,1.0,1.6,0.0,0.6,0.2392,0.9294,0.3569,0.0547,0.3059,1.8861,0.3255,0.8516,0.1445,0.0706,0.0,0.0,1.0667,0.0118,0.043,0.043,0.043,0.6902,0.4549,0.0,0.1608,0.0,1.3059,0.1255,4.3017,0.0549,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1547,14,23,0,13,21,21,10,18,0,13,0,13,90,124,0,13,1.3,2.2,0.0,1.7,1.0,1.0,0.5,0.9,0.0,1.7,0.0,1.7,4.1,5.6,0.0,1.7
10,Delaware,DE,10005,Sussex County,10005051017,Census Tract 510.17; Sussex County; Delaware,2.51173829825,3617,570,3306,297,1734,224,286,170,30,32,380,130,93,106,55,70,1421,170,217,154,445,178,49,79,15,54,268,781,30,34,1410,277,0,18,48,46,5,2,7.9,4.5,1.8,1.8,21.9,6.9,2.8,3.1,1.5,2.0,39.3,5.8,6.0,3.9,12.3,4.3,2.8,4.5,0.4,1.5,7.4,21.6,0.9,1.0,42.6,6.5,0.0,1.0,2.8,2.7,0.1,0.1,0.1843,0.1373,0.4431,0.1914,0.0863,1.0424,0.0941,0.8906,0.0508,0.3451,0.2824,0.2813,1.8502,0.1725,0.0703,0.0703,0.0703,0.3176,0.9843,0.0,0.3961,0.3906,2.0886,0.4275,5.0515,0.1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4188,8,13,20,30,73,61,51,49,0,13,0,13,17,25,107,160,0.5,0.8,0.6,0.9,2.0,1.7,1.4,1.4,0.0,1.0,0.0,1.0,0.5,0.7,3.0,4.3
10,Delaware,DE,10005,Sussex County,10005051101,Census Tract 511.01; Sussex County; Delaware,0.912418099606,971,138,1974,114,554,83,34,23,25,15,100,38,1,2,13,9,460,78,72,33,95,34,0,18,1,50,48,188,463,73,0,13,0,18,45,31,2,5,3.5,2.3,5.4,3.3,18.1,6.3,0.1,0.3,1.3,1.0,47.4,6.6,7.4,2.7,9.8,3.6,0.0,3.2,0.1,5.2,4.9,19.3,23.5,3.4,0.0,1.9,0.0,3.2,8.1,5.3,0.2,0.5,0.0275,0.5765,0.3098,0.0039,0.0627,0.9804,0.0863,0.9609,0.0703,0.1804,0.0,0.1797,1.3913,0.0392,0.0352,0.0352,0.0352,0.8588,0.0,0.0,0.7961,0.5273,2.1822,0.4667,4.5891,0.0863,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2445,22,15,1,2,2,4,5,7,0,13,0,13,19,14,21,26,4.0,2.8,0.1,0.2,0.2,0.4,0.5,0.7,0.0,3.8,0.0,3.8,2.0,1.4,2.2,2.6
10,Delaware,DE,10005,Sussex County,10005051102,Census Tract 511.02; Sussex County; Delaware,0.739828575096,1040,162,2261,151,628,129,83,49,26,20,64,25,5,12,29,23,580,131,25,32,110,34,9,19,2,50,225,189,245,79,0,13,6,8,24,14,0,13,8.0,4.5,6.0,4.4,10.2,3.4,0.5,1.2,2.8,2.1,55.8,7.2,2.4,3.0,10.6,3.1,1.4,3.0,0.2,4.9,21.6,17.9,10.8,3.4,0.0,1.6,0.9,1.3,3.8,2.2,0.0,1.3,0.2,0.6471,0.0235,0.0313,0.2667,1.1686,0.1255,0.9766,0.0156,0.2196,0.149,0.2031,1.5639,0.0863,0.3047,0.3047,0.3047,0.6784,0.0,0.4667,0.498,0.0,1.6431,0.2588,4.6803,0.098,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2401,38,20,3,4,44,37,14,13,2,5,0,13,158,101,4,5,6.1,3.1,0.3,0.4,4.2,3.3,1.3,1.2,0.2,0.5,0.0,3.5,15.2,8.2,0.4,0.5
10,Delaware,DE,10005,Sussex County,10005051103,Census Tract 511.03; Sussex County; Delaware,4.008448801578,1153,226,2416,134,581,80,162,67,14,15,145,48,13,12,3,4,444,96,91,57,174,73,10,11,12,52,29,319,319,81,9,11,4,14,10,11,0,13,14.1,5.1,2.5,2.7,25.0,7.5,1.4,1.2,0.3,0.3,38.5,9.9,7.9,3.9,15.2,6.0,1.7,1.9,1.0,4.5,2.5,27.7,13.2,3.3,0.4,0.5,0.7,2.4,1.7,1.9,0.0,1.1,0.4471,0.2275,0.5412,0.0898,0.0157,1.3213,0.1647,0.8828,0.082,0.651,0.1882,0.4414,2.2454,0.3725,0.0156,0.0156,0.0156,0.7412,0.4353,0.4157,0.2314,0.0,1.8236,0.3255,5.4059,0.1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,45,25,7,9,4,5,0,13,0,13,0,13,18,28,0,13,7.7,4.3,0.6,0.8,0.3,0.4,0.0,3.2,0.0,3.2,0.0,3.2,1.6,2.5,0.0,3.2
10,Delaware,DE,10005,Sussex County,10005051201,Census Tract 512.01; Sussex County; Delaware,4.235655542804,1329,201,3113,180,692,109,142,68,28,32,89,36,57,36,46,35,626,106,85,33,239,74,0,18,22,50,140,276,225,89,369,110,11,17,20,15,0,13,10.7,4.9,5.6,5.7,12.9,4.8,4.7,2.9,3.5,2.5,47.1,6.9,6.4,2.4,18.0,4.9,0.0,2.6,1.7,3.9,10.5,20.7,7.2,2.8,11.9,3.5,1.6,2.4,2.9,2.1,0.0,1.0,0.3255,0.6,0.0863,0.3203,0.3569,1.689,0.2667,0.9492,0.0586,0.8157,0.0,0.6172,2.4407,0.502,0.1094,0.1094,0.1094,0.5765,0.8,0.6196,0.4039,0.0,2.4,0.5882,6.6391,0.3412,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,932,72,54,18,21,41,33,26,22,22,31,0,13,33,23,0,13,10.4,6.9,1.4,1.5,3.1,2.6,2.0,1.6,1.7,2.2,0.0,2.8,2.5,1.7,0.0,2.8
10,Delaware,DE,10005,Sussex County,10005051202,Census Tract 512.02; Sussex County; Delaware,1.492341759198,991,237,1933,155,515,138,54,23,0,13,59,24,2,3,14,12,764,210,26,20,211,87,14,13,7,49,114,324,9,19,0,13,0,18,26,11,25,15,5.6,2.0,0.0,12.5,11.5,3.5,0.2,0.3,1.4,1.2,77.1,6.8,2.6,1.9,21.8,8.2,2.7,2.4,0.7,4.9,11.5,32.6,0.5,1.0,0.0,1.9,0.0,3.5,5.0,2.4,2.5,1.4,0.1059,0.0,0.0431,0.0078,0.0706,0.2274,0.0,1.0,0.0195,0.9255,0.2745,0.3633,2.5828,0.5765,0.125,0.125,0.125,0.2784,0.0,0.0,0.5961,0.8633,1.7378,0.2824,4.673,0.0941,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1082,39,24,15,24,14,35,6,7,72,51,0,13,6,9,1,3,7.6,4.4,1.5,2.4,1.4,3.6,0.6,0.7,7.3,4.9,0.0,3.7,0.6,0.8,0.1,0.3
10,Delaware,DE,10005,Sussex County,10005051203,Census Tract 512.03; Sussex County; Delaware,0.903518448506,848,179,2434,130,386,69,68,40,9,10,52,23,14,14,19,20,401,97,37,32,111,43,0,18,15,53,92,253,0,18,10,15,0,18,13,12,0,13,8.0,4.4,2.4,2.7,13.5,5.4,2.0,1.8,2.2,2.2,47.3,7.8,4.4,3.4,13.1,4.6,0.0,4.7,1.8,6.4,10.8,29.7,0.0,0.7,0.4,0.6,0.0,4.7,3.4,3.1,0.0,1.5,0.2,0.2078,0.1059,0.1367,0.1725,0.8229,0.0667,0.9531,0.0391,0.4275,0.0,0.6367,2.0564,0.2627,0.1172,0.1172,0.1172,0.0,0.4353,0.0,0.4745,0.0,0.9098,0.0588,3.9063,0.0275,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1019,25,19,0,13,19,18,60,76,0,13,0,13,3,6,10,17,6.5,4.6,0.0,4.3,2.2,2.0,7.1,8.8,0.0,4.3,0.0,4.3,0.4,0.7,1.2,2.0
10,Delaware,DE,10005,Sussex County,10005051204,Census Tract 512.04; Sussex County; Delaware,0.997831584046,633,109,3084,170,376,97,44,18,6,6,44,15,2,3,17,10,397,104,9,7,93,29,0,18,0,52,83,129,945,146,0,13,0,18,8,6,0,13,7.0,2.6,3.1,2.8,11.7,2.6,0.3,0.4,2.7,1.6,62.7,7.8,1.4,1.1,14.7,4.2,0.0,4.8,0.0,8.2,13.1,20.3,30.6,4.4,0.0,1.2,0.0,4.8,2.1,1.7,0.0,2.1,0.1608,0.2941,0.0588,0.0234,0.2549,0.792,0.0549,0.9883,0.0078,0.6118,0.0,0.0,1.6079,0.0941,0.1523,0.1523,0.1523,0.898,0.0,0.0,0.2941,0.0,1.1921,0.098,3.7443,0.0196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1100,12,8,0,13,4,10,1,2,6,8,0,13,72,82,0,13,3.2,2.2,0.0,5.7,0.6,1.5,0.2,0.4,0.9,1.2,0.0,5.7,11.4,11.4,0.0,5.7
10,Delaware,DE,10005,Sussex County,10005051205,Census Tract 512.05; Sussex County; Delaware,1.411750302636,666,127,1805,106,334,53,23,15,2,3,52,21,82,76,8,10,432,105,14,12,81,29,0,18,0,52,121,152,147,68,154,58,0,18,2,3,0,13,3.5,2.2,1.1,1.8,15.6,5.8,12.6,10.0,1.2,1.4,64.9,8.2,2.1,1.8,12.2,4.0,0.0,5.4,0.0,7.8,18.2,22.6,8.1,3.7,8.5,3.1,0.0,5.4,0.6,0.8,0.0,2.0,0.0275,0.0706,0.1882,0.75,0.051,1.0873,0.102,0.9961,0.0117,0.3333,0.0,0.0,1.3411,0.0314,0.2461,0.2461,0.2461,0.6078,0.7608,0.0,0.1176,0.0,1.4862,0.1804,4.1607,0.0353,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,738,17,18,0,13,4,7,0,13,22,17,0,13,67,75,28,34,5.1,5.0,0.0,5.5,0.6,1.0,0.0,5.5,3.3,2.5,0.0,5.5,10.1,9.8,4.2,4.9
10,Delaware,DE,10005,Sussex County,10005051302,Census Tract 513.02; Sussex County; Delaware,17.52551148027,5203,424,3779,232,2501,220,409,183,176,101,506,136,153,72,127,88,2177,249,430,91,721,165,0,25,70,93,533,581,0,25,401,141,47,38,66,43,2,3,7.9,3.5,7.8,4.4,20.2,5.1,3.3,1.5,2.4,1.7,41.8,4.3,8.3,1.7,13.9,2.9,0.0,1.0,1.4,1.8,10.2,11.1,0.0,0.7,10.6,3.5,1.9,1.5,2.6,1.7,0.0,0.1,0.1843,0.8039,0.3725,0.2109,0.2,1.7716,0.302,0.9023,0.0859,0.5255,0.0,0.5391,2.0528,0.2549,0.1016,0.1016,0.1016,0.0,0.7843,0.6549,0.3725,0.0,1.8117,0.3176,5.7377,0.2314,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2701,69,40,356,154,65,66,34,32,0,18,0,18,78,102,0,18,2.8,1.6,6.8,2.9,1.2,1.2,0.7,0.6,0.0,0.7,0.0,0.7,1.5,1.9,0.0,0.7
10,Delaware,DE,10005,Sussex County,10005051307,Census Tract 513.07; Sussex County; Delaware,2.749979834636,2957,809,2770,299,1262,188,710,762,2,4,260,149,34,34,2,4,1265,123,670,647,407,257,75,112,0,52,47,1144,28,36,216,156,0,18,78,71,0,13,24.0,24.9,0.3,0.5,20.6,11.4,1.5,1.5,0.1,0.1,42.8,12.2,22.7,17.1,13.8,6.0,5.9,8.8,0.0,2.0,1.6,38.7,1.0,1.3,7.8,5.5,0.0,1.4,6.2,5.5,0.0,0.4,0.7569,0.0275,0.4,0.0977,0.0118,1.2939,0.149,0.9102,0.6289,0.5059,0.5765,0.0,2.6215,0.5961,0.0,0.0,0.0,0.3294,0.7333,0.0,0.6706,0.0,1.7333,0.2745,5.6487,0.2118,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1221,140,112,0,13,0,13,32,45,0,13,0,13,15,20,0,13,11.1,8.3,0.0,1.3,0.0,1.3,1.1,1.6,0.0,1.3,0.0,1.3,0.5,0.7,0.0,1.3
10,Delaware,DE,10005,Sussex County,10005051308,Census Tract 513.08; Sussex County; Delaware,10.47464610044,3680,427,2271,218,1596,187,650,369,61,69,330,144,105,64,500,314,1431,178,496,162,422,132,110,102,8,52,162,597,0,18,184,121,26,26,0,13,0,13,17.7,9.8,3.5,3.8,20.7,8.7,3.5,2.1,13.6,7.6,38.9,4.7,13.5,3.8,11.5,3.0,6.9,6.3,0.2,1.4,4.4,16.2,0.0,0.8,8.1,5.2,1.6,1.6,0.0,2.3,0.0,0.4,0.5843,0.3647,0.4039,0.2227,0.9451,2.5207,0.4902,0.8867,0.207,0.2902,0.6471,0.2031,2.2341,0.3686,0.0273,0.0273,0.0273,0.0,0.7451,0.6196,0.0,0.0,1.3647,0.1412,6.1468,0.2784,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1744,61,51,78,92,28,48,0,13,0,13,0,13,56,66,0,13,3.8,3.2,2.1,2.5,0.8,1.3,0.0,1.0,0.0,1.0,0.0,1.0,1.5,1.8,0.0,1.0
10,Delaware,DE,10005,Sussex County,10005051309,Census Tract 513.09; Sussex County; Delaware,1.585891184982,1357,176,2419,203,814,115,148,80,45,38,185,69,93,63,19,20,760,137,46,22,249,86,6,15,0,52,98,243,119,83,804,163,0,18,62,45,0,13,10.9,5.7,8.5,6.6,22.7,7.8,7.2,4.5,1.4,1.6,56.0,7.9,3.4,1.7,18.3,5.7,0.7,1.8,0.0,3.8,7.2,17.9,4.9,3.4,33.2,5.9,0.0,2.2,7.6,5.3,0.0,1.0,0.3412,0.8431,0.4667,0.4961,0.0706,2.2177,0.4118,0.9805,0.0313,0.8235,0.0863,0.0,1.9216,0.2078,0.0664,0.0664,0.0664,0.5137,0.9569,0.0,0.7647,0.0,2.2353,0.5059,6.441,0.3059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,655,65,42,21,23,52,78,0,13,0,13,0,13,6,11,19,29,8.0,5.1,1.5,1.8,3.8,5.6,0.0,2.7,0.0,2.7,0.0,2.7,0.4,0.8,1.4,2.1
10,Delaware,DE,10005,Sussex County,10005051310,Census Tract 513.10; Sussex County; Delaware,2.979686586312,2039,470,1381,218,980,242,125,79,20,17,173,78,141,84,8,12,1112,309,189,126,291,127,0,18,0,52,260,646,0,18,53,42,0,18,47,45,0,13,6.1,3.6,2.7,2.3,17.7,6.7,7.7,4.0,0.4,0.6,54.5,8.1,9.3,5.6,14.3,5.1,0.0,1.8,0.0,2.6,12.8,31.5,0.0,1.3,3.8,3.2,0.0,1.8,4.8,4.5,0.0,0.6,0.1176,0.2549,0.2667,0.5273,0.0235,1.19,0.1333,0.9727,0.1094,0.5765,0.0,0.0,1.6586,0.1098,0.1445,0.1445,0.1445,0.0,0.6353,0.0,0.5686,0.0,1.2039,0.102,4.197,0.0431,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1002,41,34,145,182,49,67,0,13,0,13,0,13,66,60,0,13,4.2,3.4,7.1,8.5,2.4,3.3,0.0,1.8,0.0,1.8,0.0,1.8,3.2,3.0,0.0,1.8
10,Delaware,DE,10005,Sussex County,10005051311,Census Tract 513.11; Sussex County; Delaware,2.018692221882,1717,195,2087,200,911,130,190,90,69,47,161,66,23,18,37,33,684,145,55,61,346,130,15,28,25,54,40,277,103,51,56,53,0,18,28,33,0,13,11.1,5.1,8.5,6.3,17.7,6.8,1.6,1.2,2.2,2.0,39.8,7.5,3.2,3.5,20.2,7.4,1.6,3.1,1.5,3.2,2.3,16.1,4.9,2.4,2.7,2.5,0.0,2.0,3.1,3.6,0.0,0.8,0.3451,0.8431,0.2667,0.1055,0.1725,1.7329,0.2863,0.8945,0.0273,0.8863,0.1686,0.5547,2.5314,0.5647,0.0078,0.0078,0.0078,0.5137,0.5843,0.0,0.4235,0.0,1.5215,0.2039,5.7936,0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,97,53,15,22,0,13,0,13,0,13,0,13,25,21,0,13,10.6,5.6,0.9,1.3,0.0,2.2,0.0,2.2,0.0,2.2,0.0,2.2,1.5,1.2,0.0,2.2
10,Delaware,DE,10005,Sussex County,10005051312,Census Tract 513.12; Sussex County; Delaware,7.293612726556,2047,389,1593,275,1050,239,148,84,45,45,141,61,100,61,56,41,912,241,126,67,279,93,7,17,0,52,81,552,73,59,69,51,0,18,57,50,0,13,7.2,3.9,4.9,4.9,13.4,4.9,5.5,3.5,2.7,2.0,44.6,9.4,6.2,3.0,13.7,5.0,0.7,1.6,0.0,2.6,4.0,27.0,4.6,3.6,4.3,3.2,0.0,1.7,5.4,4.8,0.0,0.6,0.1647,0.5176,0.102,0.4102,0.2549,1.4494,0.2157,0.9258,0.0547,0.4941,0.0863,0.0,1.5609,0.0824,0.0234,0.0234,0.0234,0.502,0.6588,0.0,0.6235,0.0,1.7843,0.3059,4.818,0.1216,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3769,155,68,0,13,22,25,3,5,6,11,0,13,50,48,0,13,14.8,6.7,0.0,1.8,1.1,1.3,0.1,0.2,0.3,0.6,0.0,1.8,2.4,2.4,0.0,1.8
10,Delaware,DE,10005,Sussex County,10005051313,Census Tract 513.13; Sussex County; Delaware,2.969923225038,2718,207,2344,191,1306,127,458,293,9,9,234,63,88,43,141,74,1247,226,312,77,496,155,46,43,6,51,230,323,0,18,53,67,9,19,4,7,0,13,17.0,10.8,0.9,0.9,17.9,4.5,3.8,1.9,5.2,2.7,45.9,7.3,11.5,2.8,18.2,5.3,3.5,3.3,0.2,1.9,8.5,11.9,0.0,0.8,2.3,2.8,0.7,1.5,0.3,0.5,0.0,0.5,0.5608,0.0549,0.2941,0.25,0.5451,1.7049,0.2824,0.9414,0.1563,0.8196,0.3608,0.2031,2.4812,0.5412,0.0859,0.0859,0.0859,0.0,0.5608,0.4157,0.0902,0.0,1.0667,0.0824,5.3387,0.1843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2948,102,41,49,66,101,89,35,39,13,19,0,13,32,43,0,13,7.8,3.0,1.8,2.5,3.7,3.3,1.3,1.4,0.5,0.7,0.0,1.4,1.2,1.6,0.0,1.4
10,Delaware,DE,10005,Sussex County,10005051314,Census Tract 513.14; Sussex County; Delaware,7.21405911217,2679,391,3082,326,1327,254,224,143,14,21,306,139,99,75,78,62,1267,238,252,144,717,286,0,18,0,52,147,556,42,66,184,112,9,19,14,22,0,13,8.4,5.2,1.5,2.3,23.1,9.5,4.2,3.0,2.9,2.3,47.3,7.2,9.4,5.1,26.8,9.2,0.0,1.4,0.0,2.0,5.5,20.7,1.4,2.1,6.0,3.7,0.7,1.4,1.1,1.7,0.0,0.5,0.2235,0.1176,0.4784,0.2813,0.2784,1.3792,0.2,0.9531,0.1172,0.9843,0.0,0.0,2.0546,0.2588,0.0391,0.0391,0.0391,0.3647,0.7137,0.4157,0.1725,0.0,1.6666,0.2627,5.1395,0.1529,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1342,115,152,17,26,101,116,10,17,3,5,0,13,0,13,16,23,8.7,10.6,0.6,1.0,3.8,4.3,0.4,0.6,0.1,0.2,0.0,1.4,0.0,1.4,0.6,0.9
10,Delaware,DE,10005,Sussex County,10005051400,Census Tract 514; Sussex County; Delaware,19.270069737744,3500,434,1472,209,1224,178,518,235,103,77,201,83,410,170,424,207,866,205,605,175,510,166,80,52,116,85,922,650,7,17,49,41,13,18,22,23,2,3,14.8,6.5,5.7,4.0,16.4,6.3,15.3,6.1,12.1,6.2,24.7,5.9,17.3,4.2,14.6,4.6,6.5,4.1,3.4,2.5,26.3,18.3,0.5,1.2,3.3,2.8,1.1,1.5,1.8,1.9,0.1,0.1,0.4863,0.6078,0.2157,0.8438,0.9176,3.0712,0.6667,0.7266,0.3516,0.6039,0.6196,0.8086,3.1103,0.8235,0.3633,0.3633,0.3633,0.2784,0.6196,0.5176,0.2627,0.3906,2.0689,0.4157,8.6137,0.6471,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5240,166,93,222,139,570,265,109,115,0,13,0,13,21,28,0,13,13.6,6.9,6.3,4.0,16.3,7.8,3.1,3.3,0.0,1.1,0.0,1.1,0.6,0.8,0.0,1.1
10,Delaware,DE,10005,Sussex County,10005051501,Census Tract 515.01; Sussex County; Delaware,7.083936560538,2833,599,1689,272,1156,263,663,340,16,24,305,206,276,149,422,289,785,319,586,259,379,217,52,41,135,124,1223,704,0,18,451,214,24,25,9,13,1,2,23.4,10.9,1.1,1.7,26.4,16.8,12.6,6.2,14.9,7.9,27.7,10.0,20.7,6.7,13.4,7.5,4.5,3.4,5.0,4.5,43.2,23.1,0.0,1.1,26.7,11.7,2.1,2.1,0.8,1.1,0.0,0.1,0.7373,0.0706,0.5961,0.75,0.9765,3.1305,0.7059,0.7852,0.4961,0.4549,0.4667,0.8984,3.1013,0.8157,0.6016,0.6016,0.6016,0.0,0.9255,0.6902,0.1412,0.0,1.7569,0.2941,8.5903,0.6431,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1105,138,81,564,328,606,457,8,18,0,13,0,13,45,45,0,13,11.9,6.5,19.9,11.1,21.4,13.4,0.3,0.6,0.0,1.3,0.0,1.3,1.6,1.6,0.0,1.3
10,Delaware,DE,10005,Sussex County,10005051502,Census Tract 515.02; Sussex County; Delaware,34.851167684994,3583,590,1341,142,1231,145,312,162,76,82,251,105,240,115,228,106,738,163,831,262,438,111,30,25,22,53,747,848,0,18,79,48,34,53,22,23,0,13,8.8,4.3,4.2,4.6,20.4,8.2,9.2,4.3,6.4,2.8,20.6,4.6,23.2,4.7,12.2,3.2,2.5,2.0,0.7,1.6,20.8,23.4,0.0,1.3,5.9,3.6,2.8,4.3,1.8,1.8,0.0,0.4,0.2471,0.4353,0.3882,0.6016,0.6471,2.3193,0.4392,0.5977,0.668,0.3333,0.2549,0.3633,2.2172,0.3569,0.2852,0.2852,0.2852,0.0,0.6941,0.7804,0.2627,0.0,1.7372,0.2784,6.5589,0.3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674,113,65,453,363,96,85,30,25,0,13,0,13,168,125,0,13,9.2,5.5,12.6,10.0,2.7,2.4,0.8,0.7,0.0,1.0,0.0,1.0,4.7,3.5,0.0,1.0
10,Delaware,DE,10005,Sussex County,10005051701,Census Tract 517.01; Sussex County; Delaware,46.451148991246,4383,690,1626,143,1541,154,843,425,27,20,205,94,412,150,237,180,745,103,950,312,660,155,126,93,21,56,824,930,54,82,335,108,54,61,0,13,0,13,19.3,9.2,1.2,0.8,13.3,6.0,13.5,5.1,5.4,3.9,17.0,2.7,21.7,4.6,15.1,3.3,8.2,6.0,0.5,1.3,18.8,21.0,3.3,5.0,20.6,6.8,3.5,3.9,0.0,2.4,0.0,0.3,0.6196,0.0784,0.0941,0.7969,0.5529,2.1419,0.3843,0.457,0.5469,0.6471,0.7255,0.3125,2.689,0.6314,0.2578,0.2578,0.2578,0.4392,0.8784,0.8314,0.0,0.0,2.149,0.4431,7.2377,0.4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,244,79,217,140,309,325,64,65,53,57,25,42,147,131,9,15,15.8,5.1,5.0,3.3,7.0,7.1,1.5,1.5,1.2,1.3,0.6,1.0,3.4,3.0,0.2,0.3
10,Delaware,DE,10005,Sussex County,10005051702,Census Tract 517.02; Sussex County; Delaware,68.307713324276,6107,675,2202,156,2052,191,1466,669,125,92,528,203,722,262,570,319,933,277,1515,306,782,267,93,81,219,210,1476,869,0,25,592,171,52,50,96,83,0,18,24.0,10.6,4.0,2.9,25.7,9.6,18.1,6.8,9.3,5.1,15.3,4.3,24.8,3.8,12.8,4.1,4.5,3.9,3.8,3.6,24.2,14.0,0.0,1.1,26.9,7.6,2.5,2.4,4.7,4.0,0.0,0.3,0.7569,0.4078,0.5686,0.9102,0.8275,3.471,0.7882,0.3398,0.7461,0.3922,0.4667,0.832,2.7768,0.6745,0.3438,0.3438,0.3438,0.0,0.9333,0.7451,0.5608,0.0,2.2392,0.5098,8.8308,0.6667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3863,499,179,559,361,602,346,9,25,102,105,0,18,204,135,0,18,24.3,8.5,9.2,5.7,9.9,5.5,0.1,0.4,1.7,1.7,0.0,0.6,3.3,2.1,0.0,0.6
